"site","freq","mod","freqBin","amp"
"Florida","15Hz","sine",179.142857142857,0.00923097933333333
"Florida","15Hz","sine",179.571428571429,0.009219864
"Florida","15Hz","sine",180,0.00920886166666667
"Florida","15Hz","sine",180.428571428571,0.00919786866666667
"Florida","15Hz","sine",180.857142857143,0.009187097
"Florida","15Hz","sine",181.285714285714,0.009176387
"Florida","15Hz","sine",181.714285714286,0.009165691
"Florida","15Hz","sine",182.142857142857,0.009155262
"Florida","15Hz","sine",182.571428571429,0.00914527833333333
"Florida","15Hz","sine",183,0.009134672
"Florida","15Hz","sine",183.428571428571,0.009124886
"Florida","15Hz","sine",183.857142857143,0.009114221
"Florida","15Hz","sine",184.285714285714,0.00910457866666667
"Florida","15Hz","sine",184.714285714286,0.00909520066666667
"Florida","15Hz","sine",185.142857142857,0.00908201033333333
"Florida","15Hz","sine",185.571428571429,0.00907397666666667
"Florida","15Hz","sine",186,0.009064512
"Florida","15Hz","sine",186.428571428571,0.00905504866666667
"Florida","15Hz","sine",186.857142857143,0.009045621
"Florida","15Hz","sine",187.285714285714,0.009036924
"Florida","15Hz","sine",187.714285714286,0.00902652466666667
"Florida","15Hz","sine",188.142857142857,0.00901885433333333
"Florida","15Hz","sine",188.571428571429,0.00900996866666667
"Florida","15Hz","sine",189,0.009000181
"Florida","15Hz","sine",189.428571428571,0.008991419
"Florida","15Hz","sine",189.857142857143,0.00898168433333333
"Florida","15Hz","sine",190.285714285714,0.008972266
"Florida","15Hz","sine",190.714285714286,0.008964608
"Florida","15Hz","sine",191.142857142857,0.00895629833333333
"Florida","15Hz","sine",191.571428571429,0.00894860866666667
"Florida","15Hz","sine",192,0.00894055966666667
"Florida","15Hz","sine",192.428571428571,0.00893160866666667
"Florida","15Hz","sine",192.857142857143,0.00892372933333333
"Florida","15Hz","sine",193.285714285714,0.00891482133333333
"Florida","15Hz","sine",193.714285714286,0.008906774
"Florida","15Hz","sine",194.142857142857,0.008898623
"Florida","15Hz","sine",194.571428571429,0.00889068
"Florida","15Hz","sine",195,0.008877522
"Florida","15Hz","sine",195.428571428571,0.00887544466666667
"Florida","15Hz","sine",195.857142857143,0.00886849333333333
"Florida","15Hz","sine",196.285714285714,0.00885983266666667
"Florida","15Hz","sine",196.714285714286,0.00885391866666667
"Florida","15Hz","sine",197.142857142857,0.00884578333333333
"Florida","15Hz","sine",197.571428571429,0.00883967333333333
"Florida","15Hz","sine",198,0.008831187
"Florida","15Hz","sine",198.428571428571,0.00882388766666667
"Florida","15Hz","sine",198.857142857143,0.008816661
"Florida","15Hz","sine",199.285714285714,0.008809884
"Florida","15Hz","sine",199.714285714286,0.008802653
"Florida","15Hz","sine",200.142857142857,0.00879586733333333
"Florida","15Hz","sine",200.571428571429,0.008789478
"Florida","15Hz","sine",201,0.008782423
"Florida","15Hz","sine",201.428571428571,0.00877627966666667
"Florida","15Hz","sine",201.857142857143,0.00877004433333333
"Florida","15Hz","sine",202.285714285714,0.00876364
"Florida","15Hz","sine",202.714285714286,0.00875696833333333
"Florida","15Hz","sine",203.142857142857,0.00875101366666667
"Florida","15Hz","sine",203.571428571429,0.00874457033333333
"Florida","15Hz","sine",204,0.00873846566666667
"Florida","15Hz","sine",204.428571428571,0.00873252166666667
"Florida","15Hz","sine",204.857142857143,0.00872667066666667
"Florida","15Hz","sine",205.285714285714,0.00872087266666667
"Florida","15Hz","sine",205.714285714286,0.00871488666666667
"Florida","15Hz","sine",206.142857142857,0.008709239
"Florida","15Hz","sine",206.571428571429,0.00870366266666667
"Florida","15Hz","sine",207,0.00869789433333333
"Florida","15Hz","sine",207.428571428571,0.008692161
"Florida","15Hz","sine",207.857142857143,0.00868785433333333
"Florida","15Hz","sine",208.285714285714,0.008681958
"Florida","15Hz","sine",208.714285714286,0.00867640266666667
"Florida","15Hz","sine",209.142857142857,0.008671543
"Florida","15Hz","sine",209.571428571429,0.00866665466666667
"Florida","15Hz","sine",210,0.00866037466666667
"Florida","15Hz","sine",210.428571428571,0.00865692633333333
"Florida","15Hz","sine",210.857142857143,0.008651966
"Florida","15Hz","sine",211.285714285714,0.00864674533333333
"Florida","15Hz","sine",211.714285714286,0.00864221466666667
"Florida","15Hz","sine",212.142857142857,0.00863828533333333
"Florida","15Hz","sine",212.571428571429,0.00863202133333333
"Florida","15Hz","sine",213,0.008627865
"Florida","15Hz","sine",213.428571428571,0.008624204
"Florida","15Hz","sine",213.857142857143,0.00861980966666667
"Florida","15Hz","sine",214.285714285714,0.00861508333333333
"Florida","15Hz","sine",214.714285714286,0.008611468
"Florida","15Hz","sine",215.142857142857,0.00861045033333333
"Florida","15Hz","sine",215.571428571429,0.00860436766666667
"Florida","15Hz","sine",216,0.00860009033333333
"Florida","15Hz","sine",216.428571428571,0.00859593033333333
"Florida","15Hz","sine",216.857142857143,0.00859001233333333
"Florida","15Hz","sine",217.285714285714,0.008588082
"Florida","15Hz","sine",217.714285714286,0.00858244633333333
"Florida","15Hz","sine",218.142857142857,0.008579322
"Florida","15Hz","sine",218.571428571429,0.008576653
"Florida","15Hz","sine",219,0.00857434033333333
"Florida","15Hz","sine",219.428571428571,0.00856999033333333
"Florida","15Hz","sine",219.857142857143,0.00856752533333333
"Florida","15Hz","sine",220.285714285714,0.008564461
"Florida","15Hz","sine",220.714285714286,0.00856049633333333
"Florida","15Hz","sine",221.142857142857,0.00855819666666667
"Florida","15Hz","sine",221.571428571429,0.008554768
"Florida","15Hz","sine",222,0.00855127533333333
"Florida","15Hz","sine",222.428571428571,0.00854731633333333
"Florida","15Hz","sine",222.857142857143,0.008545985
"Florida","15Hz","sine",223.285714285714,0.00854216666666667
"Florida","15Hz","sine",223.714285714286,0.00854054933333333
"Florida","15Hz","sine",224.142857142857,0.00853779966666667
"Florida","15Hz","sine",224.571428571429,0.00853551566666667
"Florida","15Hz","sine",225,0.00853498
"Florida","15Hz","sine",225.428571428571,0.008530996
"Florida","15Hz","sine",225.857142857143,0.00852844233333333
"Florida","15Hz","sine",226.285714285714,0.00852630233333333
"Florida","15Hz","sine",226.714285714286,0.00852418866666667
"Florida","15Hz","sine",227.142857142857,0.00852190033333333
"Florida","15Hz","sine",227.571428571429,0.00851991066666667
"Florida","15Hz","sine",228,0.008518048
"Florida","15Hz","sine",228.428571428571,0.008516213
"Florida","15Hz","sine",228.857142857143,0.00851442566666667
"Florida","15Hz","sine",229.285714285714,0.008512596
"Florida","15Hz","sine",229.714285714286,0.00851067433333333
"Florida","15Hz","sine",230.142857142857,0.008509454
"Florida","15Hz","sine",230.571428571429,0.008507956
"Florida","15Hz","sine",231,0.00850651533333333
"Florida","15Hz","sine",231.428571428571,0.008505414
"Florida","15Hz","sine",231.857142857143,0.008504018
"Florida","15Hz","sine",232.285714285714,0.00850185966666667
"Florida","15Hz","sine",232.714285714286,0.008501544
"Florida","15Hz","sine",233.142857142857,0.00850013433333333
"Florida","15Hz","sine",233.571428571429,0.00849885233333333
"Florida","15Hz","sine",234,0.00849767233333333
"Florida","15Hz","sine",234.428571428571,0.008496955
"Florida","15Hz","sine",234.857142857143,0.008494045
"Florida","15Hz","sine",235.285714285714,0.008496272
"Florida","15Hz","sine",235.714285714286,0.00849520266666667
"Florida","15Hz","sine",236.142857142857,0.00849369433333333
"Florida","15Hz","sine",236.571428571429,0.00849399033333333
"Florida","15Hz","sine",237,0.008493916
"Florida","15Hz","sine",237.428571428571,0.008493396
"Florida","15Hz","sine",237.857142857143,0.00849250133333333
"Florida","15Hz","sine",238.285714285714,0.00849251333333333
"Florida","15Hz","sine",238.714285714286,0.008492164
"Florida","15Hz","sine",239.142857142857,0.00849140833333333
"Florida","15Hz","sine",239.571428571429,0.00849147566666667
"Leipzig","6Hz","box",0,8.36418166666667
"Leipzig","6Hz","box",0.428571428571429,0.610535233333333
"Leipzig","6Hz","box",0.857142857142857,0.525397
"Leipzig","6Hz","box",1.28571428571429,0.637555
"Leipzig","6Hz","box",1.71428571428571,0.524079
"Leipzig","6Hz","box",2.14285714285714,0.530749333333333
"Leipzig","6Hz","box",2.57142857142857,0.454417
"Leipzig","6Hz","box",3,0.5308671
"Leipzig","6Hz","box",3.42857142857143,0.568474666666667
"Leipzig","6Hz","box",3.85714285714286,0.484848533333333
"Leipzig","6Hz","box",4.28571428571429,0.494783666666667
"Leipzig","6Hz","box",4.71428571428571,0.4589578
"Leipzig","6Hz","box",5.14285714285714,0.481766333333333
"Leipzig","6Hz","box",5.57142857142857,0.563900666666667
"Leipzig","6Hz","box",6,3.7741
"Leipzig","6Hz","box",6.42857142857143,0.355803366666667
"Leipzig","6Hz","box",6.85714285714286,0.251977033333333
"Leipzig","6Hz","box",7.28571428571429,0.2390702
"Leipzig","6Hz","box",7.71428571428571,0.2869178
"Leipzig","6Hz","box",8.14285714285714,0.2624194
"Leipzig","6Hz","box",8.57142857142857,0.2723068
"Leipzig","6Hz","box",9,0.2318911
"Leipzig","6Hz","box",9.42857142857143,0.172873366666667
"Leipzig","6Hz","box",9.85714285714286,0.185057366666667
"Leipzig","6Hz","box",10.2857142857143,0.202627366666667
"Leipzig","6Hz","box",10.7142857142857,0.215256333333333
"Leipzig","6Hz","box",11.1428571428571,0.1932181
"Leipzig","6Hz","box",11.5714285714286,0.282067466666667
"Leipzig","6Hz","box",12,1.0420398
"Leipzig","6Hz","box",12.4285714285714,0.230494333333333
"Leipzig","6Hz","box",12.8571428571429,0.147302066666667
"Leipzig","6Hz","box",13.2857142857143,0.1194714
"Leipzig","6Hz","box",13.7142857142857,0.0911850666666667
"Leipzig","6Hz","box",14.1428571428571,0.0962570666666667
"Leipzig","6Hz","box",14.5714285714286,0.0927054666666667
"Leipzig","6Hz","box",15,0.0904347666666667
"Leipzig","6Hz","box",15.4285714285714,0.07746319
"Leipzig","6Hz","box",15.8571428571429,0.0745031333333333
"Leipzig","6Hz","box",16.2857142857143,0.0907114666666667
"Leipzig","6Hz","box",16.7142857142857,0.100746366666667
"Leipzig","6Hz","box",17.1428571428571,0.117751
"Leipzig","6Hz","box",17.5714285714286,0.134259166666667
"Leipzig","6Hz","box",18,0.787384333333333
"Leipzig","6Hz","box",18.4285714285714,0.1042116
"Leipzig","6Hz","box",18.8571428571429,0.0953128
"Leipzig","6Hz","box",19.2857142857143,0.0891691666666667
"Leipzig","6Hz","box",19.7142857142857,0.0978710866666667
"Leipzig","6Hz","box",20.1428571428571,0.0925421
"Leipzig","6Hz","box",20.5714285714286,0.07309122
"Leipzig","6Hz","box",21,0.0787051
"Leipzig","6Hz","box",21.4285714285714,0.0746387666666667
"Leipzig","6Hz","box",21.8571428571429,0.0854218333333333
"Leipzig","6Hz","box",22.2857142857143,0.0901177666666667
"Leipzig","6Hz","box",22.7142857142857,0.115123656666667
"Leipzig","6Hz","box",23.1428571428571,0.0984390333333333
"Leipzig","6Hz","box",23.5714285714286,0.129892266666667
"Leipzig","6Hz","box",24,0.347775633333333
"Leipzig","6Hz","box",24.4285714285714,0.0521598166666667
"Leipzig","6Hz","box",24.8571428571429,0.0738418666666667
"Leipzig","6Hz","box",25.2857142857143,0.0648423333333333
"Leipzig","6Hz","box",25.7142857142857,0.07330852
"Leipzig","6Hz","box",26.1428571428571,0.0583775733333333
"Leipzig","6Hz","box",26.5714285714286,0.05398919
"Leipzig","6Hz","box",27,0.0470972233333333
"Leipzig","6Hz","box",27.4285714285714,0.0547460533333333
"Leipzig","6Hz","box",27.8571428571429,0.0588826
"Leipzig","6Hz","box",28.2857142857143,0.0581434566666667
"Leipzig","6Hz","box",28.7142857142857,0.0554384633333333
"Leipzig","6Hz","box",29.1428571428571,0.0568645733333333
"Leipzig","6Hz","box",29.5714285714286,0.0745126666666667
"Leipzig","6Hz","box",30,0.192765633333333
"Leipzig","6Hz","box",30.4285714285714,0.06062061
"Leipzig","6Hz","box",30.8571428571429,0.0651681333333333
"Leipzig","6Hz","box",31.2857142857143,0.0469050233333333
"Leipzig","6Hz","box",31.7142857142857,0.0529633
"Leipzig","6Hz","box",32.1428571428571,0.0617103933333333
"Leipzig","6Hz","box",32.5714285714286,0.0556779933333333
"Leipzig","6Hz","box",33,0.0513560666666667
"Leipzig","6Hz","box",33.4285714285714,0.0521674933333333
"Leipzig","6Hz","box",33.8571428571429,0.0439581866666667
"Leipzig","6Hz","box",34.2857142857143,0.0495915
"Leipzig","6Hz","box",34.7142857142857,0.0548910333333333
"Leipzig","6Hz","box",35.1428571428571,0.04929948
"Leipzig","6Hz","box",35.5714285714286,0.0613497666666667
"Leipzig","6Hz","box",36,0.1080288
"Leipzig","6Hz","box",36.4285714285714,0.0418962266666667
"Leipzig","6Hz","box",36.8571428571429,0.03696621
"Leipzig","6Hz","box",37.2857142857143,0.0399019866666667
"Leipzig","6Hz","box",37.7142857142857,0.04272544
"Leipzig","6Hz","box",38.1428571428571,0.0413617466666667
"Leipzig","6Hz","box",38.5714285714286,0.0467631333333333
"Leipzig","6Hz","box",39,0.0492585666666667
"Leipzig","6Hz","box",39.4285714285714,0.0440075633333333
"Leipzig","6Hz","box",39.8571428571429,0.0460481
"Leipzig","6Hz","box",40.2857142857143,0.0418514
"Leipzig","6Hz","box",40.7142857142857,0.0444555866666667
"Leipzig","6Hz","box",41.1428571428571,0.0373398266666667
"Leipzig","6Hz","box",41.5714285714286,0.0496081066666667
"Leipzig","6Hz","box",42,0.135897533333333
"Leipzig","6Hz","box",42.4285714285714,0.0413817533333333
"Leipzig","6Hz","box",42.8571428571429,0.0403882433333333
"Leipzig","6Hz","box",43.2857142857143,0.03817317
"Leipzig","6Hz","box",43.7142857142857,0.0371612633333333
"Leipzig","6Hz","box",44.1428571428571,0.04503364
"Leipzig","6Hz","box",44.5714285714286,0.0369660366666667
"Leipzig","6Hz","box",45,0.0408805566666667
"Leipzig","6Hz","box",45.4285714285714,0.0434539366666667
"Leipzig","6Hz","box",45.8571428571429,0.04743666
"Leipzig","6Hz","box",46.2857142857143,0.04915363
"Leipzig","6Hz","box",46.7142857142857,0.03462499
"Leipzig","6Hz","box",47.1428571428571,0.0398117333333333
"Leipzig","6Hz","box",47.5714285714286,0.0391419916666667
"Leipzig","6Hz","box",48,0.0779422666666667
"Leipzig","6Hz","box",48.4285714285714,0.0424187666666667
"Leipzig","6Hz","box",48.8571428571429,0.03387795
"Leipzig","6Hz","box",49.2857142857143,0.0474900933333333
"Leipzig","6Hz","box",49.7142857142857,0.0526136666666667
"Leipzig","6Hz","box",50.1428571428571,0.0795047
"Leipzig","6Hz","box",50.5714285714286,0.0360043233333333
"Leipzig","6Hz","box",51,0.0396682733333333
"Leipzig","6Hz","box",51.4285714285714,0.0314277333333333
"Leipzig","6Hz","box",51.8571428571429,0.0356722966666667
"Leipzig","6Hz","box",52.2857142857143,0.0437336166666667
"Leipzig","6Hz","box",52.7142857142857,0.03934731
"Leipzig","6Hz","box",53.1428571428571,0.0391385633333333
"Leipzig","6Hz","box",53.5714285714286,0.0395083166666667
"Leipzig","6Hz","box",54,0.08835883
"Leipzig","6Hz","box",54.4285714285714,0.04225784
"Leipzig","6Hz","box",54.8571428571429,0.0305144933333333
"Leipzig","6Hz","box",55.2857142857143,0.0473821766666667
"Leipzig","6Hz","box",55.7142857142857,0.0335227266666667
"Leipzig","6Hz","box",56.1428571428571,0.0385882366666667
"Leipzig","6Hz","box",56.5714285714286,0.0288130933333333
"Leipzig","6Hz","box",57,0.04464545
"Leipzig","6Hz","box",57.4285714285714,0.03327892
"Leipzig","6Hz","box",57.8571428571429,0.0341745
"Leipzig","6Hz","box",58.2857142857143,0.0332936233333333
"Leipzig","6Hz","box",58.7142857142857,0.0325743966666667
"Leipzig","6Hz","box",59.1428571428571,0.0348198433333333
"Leipzig","6Hz","box",59.5714285714286,0.0321138333333333
"Leipzig","6Hz","box",60,0.0638274566666667
"Leipzig","6Hz","box",60.4285714285714,0.0306298166666667
"Leipzig","6Hz","box",60.8571428571429,0.03420753
"Leipzig","6Hz","box",61.2857142857143,0.0288010833333333
"Leipzig","6Hz","box",61.7142857142857,0.0326511066666667
"Leipzig","6Hz","box",62.1428571428571,0.0311295066666667
"Leipzig","6Hz","box",62.5714285714286,0.02721778
"Leipzig","6Hz","box",63,0.0390123733333333
"Leipzig","6Hz","box",63.4285714285714,0.03235538
"Leipzig","6Hz","box",63.8571428571429,0.0353044266666667
"Leipzig","6Hz","box",64.2857142857143,0.0311776033333333
"Leipzig","6Hz","box",64.7142857142857,0.0370777766666667
"Leipzig","6Hz","box",65.1428571428571,0.0453508633333333
"Leipzig","6Hz","box",65.5714285714286,0.0344961666666667
"Leipzig","6Hz","box",66,0.0610097
"Leipzig","6Hz","box",66.4285714285714,0.03141616
"Leipzig","6Hz","box",66.8571428571428,0.03330684
"Leipzig","6Hz","box",67.2857142857143,0.03524476
"Leipzig","6Hz","box",67.7142857142857,0.0305822166666667
"Leipzig","6Hz","box",68.1428571428571,0.0254870733333333
"Leipzig","6Hz","box",68.5714285714286,0.0384204533333333
"Leipzig","6Hz","box",69,0.0325993766666667
"Leipzig","6Hz","box",69.4285714285714,0.0290988
"Leipzig","6Hz","box",69.8571428571428,0.0261423966666667
"Leipzig","6Hz","box",70.2857142857143,0.0344689433333333
"Leipzig","6Hz","box",70.7142857142857,0.0338173966666667
"Leipzig","6Hz","box",71.1428571428571,0.03252055
"Leipzig","6Hz","box",71.5714285714286,0.0399293466666667
"Leipzig","6Hz","box",72,0.0404191
"Leipzig","6Hz","box",72.4285714285714,0.0352109713333333
"Leipzig","6Hz","box",72.8571428571428,0.02717735
"Leipzig","6Hz","box",73.2857142857143,0.0302860466666667
"Leipzig","6Hz","box",73.7142857142857,0.0223908633333333
"Leipzig","6Hz","box",74.1428571428571,0.0268610666666667
"Leipzig","6Hz","box",74.5714285714286,0.0210186766666667
"Leipzig","6Hz","box",75,0.0336416866666667
"Leipzig","6Hz","box",75.4285714285714,0.02474392
"Leipzig","6Hz","box",75.8571428571428,0.02841878
"Leipzig","6Hz","box",76.2857142857143,0.02892227
"Leipzig","6Hz","box",76.7142857142857,0.0239822566666667
"Leipzig","6Hz","box",77.1428571428571,0.0268620433333333
"Leipzig","6Hz","box",77.5714285714286,0.0267882566666667
"Leipzig","6Hz","box",78,0.0455126466666667
"Leipzig","6Hz","box",78.4285714285714,0.03253279
"Leipzig","6Hz","box",78.8571428571428,0.0311602796666667
"Leipzig","6Hz","box",79.2857142857143,0.02503296
"Leipzig","6Hz","box",79.7142857142857,0.0223510666666667
"Leipzig","6Hz","box",80.1428571428571,0.0226847933333333
"Leipzig","6Hz","box",80.5714285714286,0.0282641433333333
"Leipzig","6Hz","box",81,0.02545551
"Leipzig","6Hz","box",81.4285714285714,0.0300463333333333
"Leipzig","6Hz","box",81.8571428571428,0.0219849
"Leipzig","6Hz","box",82.2857142857143,0.0222877033333333
"Leipzig","6Hz","box",82.7142857142857,0.0241325633333333
"Leipzig","6Hz","box",83.1428571428571,0.02641803
"Leipzig","6Hz","box",83.5714285714286,0.02361104
"Leipzig","6Hz","box",84,0.0394354466666667
"Leipzig","6Hz","box",84.4285714285714,0.0271690233333333
"Leipzig","6Hz","box",84.8571428571428,0.02760138
"Leipzig","6Hz","box",85.2857142857143,0.0221112533333333
"Leipzig","6Hz","box",85.7142857142857,0.0232255433333333
"Leipzig","6Hz","box",86.1428571428571,0.0254849553333333
"Leipzig","6Hz","box",86.5714285714286,0.0244762133333333
"Leipzig","6Hz","box",87,0.0216445066666667
"Leipzig","6Hz","box",87.4285714285714,0.0192593866666667
"Leipzig","6Hz","box",87.8571428571428,0.0282593733333333
"Leipzig","6Hz","box",88.2857142857143,0.0232708066666667
"Leipzig","6Hz","box",88.7142857142857,0.0246239333333333
"Leipzig","6Hz","box",89.1428571428571,0.02428638
"Leipzig","6Hz","box",89.5714285714286,0.0229275733333333
"Leipzig","6Hz","box",90,0.0280508233333333
"Leipzig","6Hz","box",90.4285714285714,0.0276431333333333
"Leipzig","6Hz","box",90.8571428571428,0.0232886466666667
"Leipzig","6Hz","box",91.2857142857143,0.0240270466666667
"Leipzig","6Hz","box",91.7142857142857,0.0226424133333333
"Leipzig","6Hz","box",92.1428571428571,0.0229446533333333
"Leipzig","6Hz","box",92.5714285714286,0.0199701313333333
"Leipzig","6Hz","box",93,0.0213773533333333
"Leipzig","6Hz","box",93.4285714285714,0.02178504
"Leipzig","6Hz","box",93.8571428571428,0.02437746
"Leipzig","6Hz","box",94.2857142857143,0.0249828463333333
"Leipzig","6Hz","box",94.7142857142857,0.0252303933333333
"Leipzig","6Hz","box",95.1428571428571,0.0259998133333333
"Leipzig","6Hz","box",95.5714285714286,0.02478135
"Leipzig","6Hz","box",96,0.0285168166666667
"Leipzig","6Hz","box",96.4285714285714,0.0221246833333333
"Leipzig","6Hz","box",96.8571428571428,0.02266619
"Leipzig","6Hz","box",97.2857142857143,0.0228020766666667
"Leipzig","6Hz","box",97.7142857142857,0.02293781
"Leipzig","6Hz","box",98.1428571428571,0.0234884466666667
"Leipzig","6Hz","box",98.5714285714286,0.0217003366666667
"Leipzig","6Hz","box",99,0.0294307366666667
"Leipzig","6Hz","box",99.4285714285714,0.0190887233333333
"Leipzig","6Hz","box",99.8571428571428,0.0285954766666667
"Leipzig","6Hz","box",100.285714285714,0.0183057566666667
"Leipzig","6Hz","box",100.714285714286,0.0198994266666667
"Leipzig","6Hz","box",101.142857142857,0.0191536466666667
"Leipzig","6Hz","box",101.571428571429,0.0184553233333333
"Leipzig","6Hz","box",102,0.02479159
"Leipzig","6Hz","box",102.428571428571,0.0184584733333333
"Leipzig","6Hz","box",102.857142857143,0.0171374033333333
"Leipzig","6Hz","box",103.285714285714,0.0190879733333333
"Leipzig","6Hz","box",103.714285714286,0.0204800093333333
"Leipzig","6Hz","box",104.142857142857,0.02800479
"Leipzig","6Hz","box",104.571428571429,0.0215894433333333
"Leipzig","6Hz","box",105,0.0225458233333333
"Leipzig","6Hz","box",105.428571428571,0.0204923733333333
"Leipzig","6Hz","box",105.857142857143,0.0183206966666667
"Leipzig","6Hz","box",106.285714285714,0.0173708833333333
"Leipzig","6Hz","box",106.714285714286,0.0216269966666667
"Leipzig","6Hz","box",107.142857142857,0.02006549
"Leipzig","6Hz","box",107.571428571429,0.0179686666666667
"Leipzig","6Hz","box",108,0.0214549833333333
"Leipzig","6Hz","box",108.428571428571,0.0168061566666667
"Leipzig","6Hz","box",108.857142857143,0.0166644833333333
"Leipzig","6Hz","box",109.285714285714,0.01938498
"Leipzig","6Hz","box",109.714285714286,0.0167978066666667
"Leipzig","6Hz","box",110.142857142857,0.0143101866666667
"Leipzig","6Hz","box",110.571428571429,0.0184003533333333
"Leipzig","6Hz","box",111,0.0141338433333333
"Leipzig","6Hz","box",111.428571428571,0.0159708266666667
"Leipzig","6Hz","box",111.857142857143,0.013988
"Leipzig","6Hz","box",112.285714285714,0.0166488666666667
"Leipzig","6Hz","box",112.714285714286,0.0149610676666667
"Leipzig","6Hz","box",113.142857142857,0.0124868786666667
"Leipzig","6Hz","box",113.571428571429,0.0113581166666667
"Leipzig","6Hz","box",114,0.0137194866666667
"Leipzig","6Hz","box",114.428571428571,0.01242741
"Leipzig","6Hz","box",114.857142857143,0.01225756
"Leipzig","6Hz","box",115.285714285714,0.0119384533333333
"Leipzig","6Hz","box",115.714285714286,0.00944768066666667
"Leipzig","6Hz","box",116.142857142857,0.0118362153333333
"Leipzig","6Hz","box",116.571428571429,0.0125294633333333
"Leipzig","6Hz","box",117,0.0103608066666667
"Leipzig","6Hz","box",117.428571428571,0.00950161333333333
"Leipzig","6Hz","box",117.857142857143,0.00922250666666667
"Leipzig","6Hz","box",118.285714285714,0.008366804
"Leipzig","6Hz","box",118.714285714286,0.00763340933333333
"Leipzig","6Hz","box",119.142857142857,0.00793574
"Leipzig","6Hz","box",119.571428571429,0.00813652633333333
"Leipzig","6Hz","box",120,0.01149367
"Leipzig","6Hz","box",120.428571428571,0.007427424
"Leipzig","6Hz","box",120.857142857143,0.007879133
"Leipzig","6Hz","box",121.285714285714,0.00806731933333333
"Leipzig","6Hz","box",121.714285714286,0.00718318033333333
"Leipzig","6Hz","box",122.142857142857,0.00770220166666667
"Leipzig","6Hz","box",122.571428571429,0.00707828633333333
"Leipzig","6Hz","box",123,0.00706012033333333
"Leipzig","6Hz","box",123.428571428571,0.00687712333333333
"Leipzig","6Hz","box",123.857142857143,0.00702438333333333
"Leipzig","6Hz","box",124.285714285714,0.007066225
"Leipzig","6Hz","box",124.714285714286,0.006753739
"Leipzig","6Hz","box",125.142857142857,0.00673570966666667
"Leipzig","6Hz","box",125.571428571429,0.00660120633333333
"Leipzig","6Hz","box",126,0.00664316466666667
"Leipzig","6Hz","box",126.428571428571,0.006591324
"Leipzig","6Hz","box",126.857142857143,0.00650282533333333
"Leipzig","6Hz","box",127.285714285714,0.00640856866666667
"Leipzig","6Hz","box",127.714285714286,0.006353518
"Leipzig","6Hz","box",128.142857142857,0.006366422
"Leipzig","6Hz","box",128.571428571429,0.00636255666666667
"Leipzig","6Hz","box",129,0.006193864
"Leipzig","6Hz","box",129.428571428571,0.006098657
"Leipzig","6Hz","box",129.857142857143,0.00605124733333333
"Leipzig","6Hz","box",130.285714285714,0.00600711566666667
"Leipzig","6Hz","box",130.714285714286,0.00588693033333333
"Leipzig","6Hz","box",131.142857142857,0.00582598833333333
"Leipzig","6Hz","box",131.571428571429,0.00565328233333333
"Leipzig","6Hz","box",132,0.00566883733333333
"Leipzig","6Hz","box",132.428571428571,0.00562020766666667
"Leipzig","6Hz","box",132.857142857143,0.00545793433333333
"Leipzig","6Hz","box",133.285714285714,0.005403364
"Leipzig","6Hz","box",133.714285714286,0.00522206933333333
"Leipzig","6Hz","box",134.142857142857,0.00537257633333333
"Leipzig","6Hz","box",134.571428571429,0.00505986933333333
"Leipzig","6Hz","box",135,0.00511967766666667
"Leipzig","6Hz","box",135.428571428571,0.005043831
"Leipzig","6Hz","box",135.857142857143,0.004630908
"Leipzig","6Hz","box",136.285714285714,0.005440123
"Leipzig","6Hz","box",136.714285714286,0.00513456433333333
"Leipzig","6Hz","box",137.142857142857,0.00485473966666667
"Leipzig","6Hz","box",137.571428571429,0.00496633966666667
"Leipzig","6Hz","box",138,0.00451289133333333
"Leipzig","6Hz","box",138.428571428571,0.00462902366666667
"Leipzig","6Hz","box",138.857142857143,0.00471613733333333
"Leipzig","6Hz","box",139.285714285714,0.00448464466666667
"Leipzig","6Hz","box",139.714285714286,0.00432083333333333
"Leipzig","6Hz","box",140.142857142857,0.00429464466666667
"Leipzig","6Hz","box",140.571428571429,0.00416962633333333
"Leipzig","6Hz","box",141,0.00434101866666667
"Leipzig","6Hz","box",141.428571428571,0.00411000066666667
"Leipzig","6Hz","box",141.857142857143,0.00407878866666667
"Leipzig","6Hz","box",142.285714285714,0.004067986
"Leipzig","6Hz","box",142.714285714286,0.00408362466666667
"Leipzig","6Hz","box",143.142857142857,0.003845588
"Leipzig","6Hz","box",143.571428571429,0.00384137766666667
"Leipzig","6Hz","box",144,0.00376321933333333
"Leipzig","6Hz","box",144.428571428571,0.00360945166666667
"Leipzig","6Hz","box",144.857142857143,0.00372938466666667
"Leipzig","6Hz","box",145.285714285714,0.00350980633333333
"Leipzig","6Hz","box",145.714285714286,0.003563622
"Leipzig","6Hz","box",146.142857142857,0.00345135133333333
"Leipzig","6Hz","box",146.571428571429,0.00342128533333333
"Leipzig","6Hz","box",147,0.00337373366666667
"Leipzig","6Hz","box",147.428571428571,0.00330353333333333
"Leipzig","6Hz","box",147.857142857143,0.00326468366666667
"Leipzig","6Hz","box",148.285714285714,0.00325018233333333
"Leipzig","6Hz","box",148.714285714286,0.00319518933333333
"Leipzig","6Hz","box",149.142857142857,0.00315631933333333
"Leipzig","6Hz","box",149.571428571429,0.00312077766666667
