"freq","mod","freqBin","amp"
"6Hz","sine",22.2857142857143,0.244169205
"6Hz","sine",22.7142857142857,0.272498051666667
"6Hz","sine",23.1428571428571,0.25814815
"6Hz","sine",23.5714285714286,0.3120422
"6Hz","sine",24,0.512634
"6Hz","sine",24.4285714285714,0.228815733333333
"6Hz","sine",24.8571428571429,0.25488095
"6Hz","sine",25.2857142857143,0.2008137
"6Hz","sine",25.7142857142857,0.257659295
"6Hz","sine",26.1428571428571,0.20929105
"6Hz","sine",26.5714285714286,0.231086765
"6Hz","sine",27,0.190899726666667
"6Hz","sine",27.4285714285714,0.192305316666667
"6Hz","sine",27.8571428571429,0.166073221666667
"6Hz","sine",28.2857142857143,0.18591415
"6Hz","sine",28.7142857142857,0.179735456666667
"6Hz","sine",29.1428571428571,0.210060783333333
"6Hz","sine",29.5714285714286,0.208557866666667
"6Hz","sine",30,0.244099651666667
"6Hz","sine",30.4285714285714,0.162068476666667
"6Hz","sine",30.8571428571429,0.191586333333333
"6Hz","sine",31.2857142857143,0.141202008333333
"6Hz","sine",31.7142857142857,0.129784623333333
"6Hz","sine",32.1428571428571,0.15013941
"6Hz","sine",32.5714285714286,0.108628766666667
"6Hz","sine",33,0.117271771666667
"6Hz","sine",33.4285714285714,0.105583243333333
"6Hz","sine",33.8571428571429,0.0844815
"6Hz","sine",34.2857142857143,0.0713071666666667
"6Hz","sine",34.7142857142857,0.0750009616666667
"6Hz","sine",35.1428571428571,0.0733899
"6Hz","sine",35.5714285714286,0.0612259533333333
"6Hz","sine",36,0.0866530616666667
"6Hz","sine",36.4285714285714,0.0526916963333333
"6Hz","sine",36.8571428571429,0.0464228133333333
"6Hz","sine",37.2857142857143,0.0468858883333333
"6Hz","sine",37.7142857142857,0.0418903466666667
"6Hz","sine",38.1428571428571,0.0433385816666667
"6Hz","sine",38.5714285714286,0.04088709
"6Hz","sine",39,0.0461275716666667
"6Hz","sine",39.4285714285714,0.042996105
"6Hz","sine",39.8571428571429,0.0415077683333333
"6Hz","sine",40.2857142857143,0.0420102983333333
"6Hz","sine",40.7142857142857,0.0426069716666667
"6Hz","sine",41.1428571428571,0.0376748766666667
"6Hz","sine",41.5714285714286,0.0458150216666667
"6Hz","sine",42,0.0506065433333333
"6Hz","sine",42.4285714285714,0.0435535366666667
"6Hz","sine",42.8571428571429,0.0459288866666667
"6Hz","sine",43.2857142857143,0.04130824
"6Hz","sine",43.7142857142857,0.0396725516666667
"6Hz","sine",44.1428571428571,0.0338699033333333
"6Hz","sine",44.5714285714286,0.0338076883333333
"6Hz","sine",45,0.0349454683333333
"6Hz","sine",45.4285714285714,0.0386195033333333
"6Hz","sine",45.8571428571429,0.0347860283333333
"6Hz","sine",46.2857142857143,0.0343758533333333
"6Hz","sine",46.7142857142857,0.0393405766666667
"6Hz","sine",47.1428571428571,0.0337395733333333
"6Hz","sine",47.5714285714286,0.0365477833333333
"6Hz","sine",48,0.041277885
"6Hz","sine",48.4285714285714,0.0342746983333333
"6Hz","sine",48.8571428571429,0.0315428966666667
"6Hz","sine",49.2857142857143,0.03445563
"6Hz","sine",49.7142857142857,0.03563643
"6Hz","sine",50.1428571428571,0.0422895116666667
"6Hz","sine",50.5714285714286,0.0357375616666667
"6Hz","sine",51,0.0321317883333333
"6Hz","sine",51.4285714285714,0.030905975
"6Hz","sine",51.8571428571429,0.0325502083333333
"6Hz","sine",52.2857142857143,0.0342106781666667
"6Hz","sine",52.7142857142857,0.0348219403333333
"6Hz","sine",53.1428571428571,0.0315039211666667
"6Hz","sine",53.5714285714286,0.031489754
"6Hz","sine",54,0.035505934
"6Hz","sine",54.4285714285714,0.036524294
"6Hz","sine",54.8571428571429,0.0383547368333333
"6Hz","sine",55.2857142857143,0.0289755238333333
"6Hz","sine",55.7142857142857,0.0312043451666667
"6Hz","sine",56.1428571428571,0.0284005893333333
"6Hz","sine",56.5714285714286,0.0303097085
"6Hz","sine",57,0.0375919125
"6Hz","sine",57.4285714285714,0.033267178
"6Hz","sine",57.8571428571429,0.03337081
"6Hz","sine",58.2857142857143,0.0302828308333333
"6Hz","sine",58.7142857142857,0.0301293915
"6Hz","sine",59.1428571428571,0.0321547991666667
"6Hz","sine",59.5714285714286,0.0290973961666667
"6Hz","sine",60,0.0325443723333333
"6Hz","sine",60.4285714285714,0.0313773936666667
"6Hz","sine",60.8571428571429,0.0309968905
"6Hz","sine",61.2857142857143,0.0311461415
"6Hz","sine",61.7142857142857,0.030080239
"6Hz","sine",62.1428571428571,0.0324237088333333
"6Hz","sine",62.5714285714286,0.0297518198333333
"6Hz","sine",63,0.0283208303333333
"6Hz","sine",63.4285714285714,0.0252083833333333
"6Hz","sine",63.8571428571429,0.0260376243333333
"6Hz","sine",64.2857142857143,0.0266574005
"6Hz","sine",64.7142857142857,0.0309101075
"6Hz","sine",65.1428571428571,0.0277078298333333
"6Hz","sine",65.5714285714286,0.026063208
"6Hz","sine",66,0.0328421436666667
"6Hz","sine",66.4285714285714,0.0285428908333333
"6Hz","sine",66.8571428571428,0.0331768636666667
"6Hz","sine",67.2857142857143,0.0260858075
"6Hz","sine",67.7142857142857,0.0277200848333333
"6Hz","sine",68.1428571428571,0.0243425983333333
"6Hz","sine",68.5714285714286,0.026675461
"6Hz","sine",69,0.0261215096666667
"6Hz","sine",69.4285714285714,0.0247996943333333
"6Hz","sine",69.8571428571428,0.0257757545
"6Hz","sine",70.2857142857143,0.0264048496666667
"6Hz","sine",70.7142857142857,0.0246890076666667
"6Hz","sine",71.1428571428571,0.0255557335
"6Hz","sine",71.5714285714286,0.0255857376666667
"6Hz","sine",72,0.0250804886666667
"6Hz","sine",72.4285714285714,0.0258625778333333
"6Hz","sine",72.8571428571428,0.0234709445
"6Hz","sine",73.2857142857143,0.0240966175
"6Hz","sine",73.7142857142857,0.0254992236666667
"6Hz","sine",74.1428571428571,0.0273558643333333
"6Hz","sine",74.5714285714286,0.0240442626666667
"6Hz","sine",75,0.026379413
"6Hz","sine",75.4285714285714,0.0217318818333333
"6Hz","sine",75.8571428571428,0.025762974
"6Hz","sine",76.2857142857143,0.0229436363333333
"6Hz","sine",76.7142857142857,0.02359127
"6Hz","sine",77.1428571428571,0.0236241206666667
"6Hz","sine",77.5714285714286,0.0259631895
"6Hz","sine",78,0.0264162591666667
"6Hz","sine",78.4285714285714,0.0254700053333333
"6Hz","sine",78.8571428571428,0.0256860051666667
"6Hz","sine",79.2857142857143,0.0213865773333333
"6Hz","sine",79.7142857142857,0.0194925543333333
"6Hz","sine",80.1428571428571,0.0236346305
"6Hz","sine",80.5714285714286,0.02248067
"6Hz","sine",81,0.0261954728333333
"6Hz","sine",81.4285714285714,0.0221214903333333
"6Hz","sine",81.8571428571428,0.027886914
"6Hz","sine",82.2857142857143,0.0239286421666667
"6Hz","sine",82.7142857142857,0.0212197066666667
"6Hz","sine",83.1428571428571,0.0230514428333333
"6Hz","sine",83.5714285714286,0.0225394348333333
"6Hz","sine",84,0.0219023688333333
"6Hz","sine",84.4285714285714,0.0210139733333333
"6Hz","sine",84.8571428571428,0.0235600585
"6Hz","sine",85.2857142857143,0.0188327046666667
"6Hz","sine",85.7142857142857,0.0222916945
"6Hz","sine",86.1428571428571,0.018209352
"6Hz","sine",86.5714285714286,0.0200701111666667
"6Hz","sine",87,0.019565068
"6Hz","sine",87.4285714285714,0.0250753766666667
"6Hz","sine",87.8571428571428,0.0206171766666667
"6Hz","sine",88.2857142857143,0.0237378226666667
"6Hz","sine",88.7142857142857,0.0231118851666667
"6Hz","sine",89.1428571428571,0.0235718823333333
"6Hz","sine",89.5714285714286,0.0241909478333333
"6Hz","sine",90,0.0186175638333333
"6Hz","sine",90.4285714285714,0.0238821805
"6Hz","sine",90.8571428571428,0.019876633
"6Hz","sine",91.2857142857143,0.0182099518333333
"6Hz","sine",91.7142857142857,0.0213230736666667
"6Hz","sine",92.1428571428571,0.020602704
"6Hz","sine",92.5714285714286,0.0165549225
"6Hz","sine",93,0.0201355371666667
"6Hz","sine",93.4285714285714,0.019896489
"6Hz","sine",93.8571428571428,0.0200750606666667
"6Hz","sine",94.2857142857143,0.0207012935
"6Hz","sine",94.7142857142857,0.0213118315
"6Hz","sine",95.1428571428571,0.0194870193333333
"6Hz","sine",95.5714285714286,0.0181717888333333
"6Hz","sine",96,0.0186735598333333
"6Hz","sine",96.4285714285714,0.0210336176666667
"6Hz","sine",96.8571428571428,0.0193805656666667
"6Hz","sine",97.2857142857143,0.019778382
"6Hz","sine",97.7142857142857,0.0179145531666667
"6Hz","sine",98.1428571428571,0.0177656648333333
"6Hz","sine",98.5714285714286,0.0171810456666667
"6Hz","sine",99,0.0174920261666667
"6Hz","sine",99.4285714285714,0.0197923535
"6Hz","sine",99.8571428571428,0.0239509761666667
"6Hz","sine",100.285714285714,0.0197104838333333
"6Hz","sine",100.714285714286,0.0198553458333333
"6Hz","sine",101.142857142857,0.0173964816666667
"6Hz","sine",101.571428571429,0.017912398
"6Hz","sine",102,0.017294903
"6Hz","sine",102.428571428571,0.0188109791666667
"6Hz","sine",102.857142857143,0.018378077
"6Hz","sine",103.285714285714,0.0192414413333333
"6Hz","sine",103.714285714286,0.0168381025
"6Hz","sine",104.142857142857,0.0201379095
"6Hz","sine",104.571428571429,0.016923259
"6Hz","sine",105,0.0177098951666667
"6Hz","sine",105.428571428571,0.017954958
"6Hz","sine",105.857142857143,0.0174728475
"6Hz","sine",106.285714285714,0.015790944
"6Hz","sine",106.714285714286,0.0170819113333333
"6Hz","sine",107.142857142857,0.0170377763333333
"6Hz","sine",107.571428571429,0.0190944153333333
"6Hz","sine",108,0.0169779798333333
"6Hz","sine",108.428571428571,0.0170734141666667
"6Hz","sine",108.857142857143,0.0146508861666667
"6Hz","sine",109.285714285714,0.014407101
"6Hz","sine",109.714285714286,0.0162674848333333
"6Hz","sine",110.142857142857,0.0164722948333333
"6Hz","sine",110.571428571429,0.013784584
"6Hz","sine",111,0.0150995346666667
"6Hz","sine",111.428571428571,0.0126717968333333
"6Hz","sine",111.857142857143,0.0147382871666667
"6Hz","sine",112.285714285714,0.0143222891666667
"6Hz","sine",112.714285714286,0.0143805208333333
"6Hz","sine",113.142857142857,0.0140564031666667
"6Hz","sine",113.571428571429,0.0124117053333333
"6Hz","sine",114,0.0127236916666667
"6Hz","sine",114.428571428571,0.0122514165
"6Hz","sine",114.857142857143,0.0118437151666667
"6Hz","sine",115.285714285714,0.013704025
"6Hz","sine",115.714285714286,0.0121530241666667
"6Hz","sine",116.142857142857,0.0119526161666667
"6Hz","sine",116.571428571429,0.011096602
"6Hz","sine",117,0.0114887616666667
"6Hz","sine",117.428571428571,0.0110464391666667
"6Hz","sine",117.857142857143,0.0106001306666667
"6Hz","sine",118.285714285714,0.0104367071666667
"6Hz","sine",118.714285714286,0.0103519533333333
"6Hz","sine",119.142857142857,0.0109562345
"6Hz","sine",119.571428571429,0.0101706038333333
"6Hz","sine",120,0.0124870516666667
"6Hz","sine",120.428571428571,0.00971241566666667
"6Hz","sine",120.857142857143,0.009550889
"6Hz","sine",121.285714285714,0.00978772
"6Hz","sine",121.714285714286,0.009759601
"6Hz","sine",122.142857142857,0.00951278966666667
"6Hz","sine",122.571428571429,0.0094330665
"6Hz","sine",123,0.00948220316666667
"6Hz","sine",123.428571428571,0.00933140483333333
"6Hz","sine",123.857142857143,0.00929473216666667
"6Hz","sine",124.285714285714,0.00918312033333333
"6Hz","sine",124.714285714286,0.00916294366666667
"6Hz","sine",125.142857142857,0.00924834116666667
"6Hz","sine",125.571428571429,0.00914767466666667
"6Hz","sine",126,0.00911953266666667
"6Hz","sine",126.428571428571,0.00907077433333333
"6Hz","sine",126.857142857143,0.00899837366666667
"6Hz","sine",127.285714285714,0.0090691415
"6Hz","sine",127.714285714286,0.0089667115
"6Hz","sine",128.142857142857,0.00890694283333333
"6Hz","sine",128.571428571429,0.00892435516666667
"6Hz","sine",129,0.00887878416666667
"6Hz","sine",129.428571428571,0.0088411065
"6Hz","sine",129.857142857143,0.00877080366666667
"6Hz","sine",130.285714285714,0.00873071516666667
"6Hz","sine",130.714285714286,0.00870619183333333
"6Hz","sine",131.142857142857,0.00871512
"6Hz","sine",131.571428571429,0.0086508515
"6Hz","sine",132,0.008598476
"6Hz","sine",132.428571428571,0.00852000233333333
"6Hz","sine",132.857142857143,0.008515927
"6Hz","sine",133.285714285714,0.0085275715
"6Hz","sine",133.714285714286,0.00848818633333333
"6Hz","sine",134.142857142857,0.00839592866666667
"6Hz","sine",134.571428571429,0.0083930595
"6Hz","sine",135,0.008451665
"6Hz","sine",135.428571428571,0.00835093816666667
"6Hz","sine",135.857142857143,0.00844198433333333
"6Hz","sine",136.285714285714,0.0082865405
"6Hz","sine",136.714285714286,0.00819125866666667
"6Hz","sine",137.142857142857,0.008224215
"6Hz","sine",137.571428571429,0.00819077083333333
"6Hz","sine",138,0.0080865545
"6Hz","sine",138.428571428571,0.008053758
"6Hz","sine",138.857142857143,0.0081606715
"6Hz","sine",139.285714285714,0.00814443733333333
"6Hz","sine",139.714285714286,0.00805344783333333
"6Hz","sine",140.142857142857,0.0080836885
"6Hz","sine",140.571428571429,0.00798237283333333
"6Hz","sine",141,0.0079536585
"6Hz","sine",141.428571428571,0.00794614416666667
"6Hz","sine",141.857142857143,0.00789587133333333
"6Hz","sine",142.285714285714,0.007804864
"6Hz","sine",142.714285714286,0.00779580098333333
"6Hz","sine",143.142857142857,0.00777254566666667
"6Hz","sine",143.571428571429,0.00769807966666667
"6Hz","sine",144,0.007720456
"6Hz","sine",144.428571428571,0.00768031016666667
"6Hz","sine",144.857142857143,0.00761036283333333
"6Hz","sine",145.285714285714,0.00765513166666667
"6Hz","sine",145.714285714286,0.0076238355
"6Hz","sine",146.142857142857,0.0075934635
"6Hz","sine",146.571428571429,0.00754406666666667
"6Hz","sine",147,0.00751126966666667
"6Hz","sine",147.428571428571,0.00749092933333333
"6Hz","sine",147.857142857143,0.007479041
"6Hz","sine",148.285714285714,0.00746005816666667
"6Hz","sine",148.714285714286,0.0074370745
"6Hz","sine",149.142857142857,0.0074096075
"6Hz","sine",149.571428571429,0.00739139933333333
"6Hz","sine",150,0.00737156566666667
"6Hz","sine",150.428571428571,0.00735811133333333
"6Hz","sine",150.857142857143,0.00733325916666667
"6Hz","sine",151.285714285714,0.007315276
"6Hz","sine",151.714285714286,0.00729952966666667
"6Hz","sine",152.142857142857,0.007278422
"6Hz","sine",152.571428571429,0.007263189
"6Hz","sine",153,0.00725260666666667
"6Hz","sine",153.428571428571,0.0072349045
"6Hz","sine",153.857142857143,0.0072115655
"6Hz","sine",154.285714285714,0.00720041683333333
"6Hz","sine",154.714285714286,0.00718087666666667
"6Hz","sine",155.142857142857,0.007165893
"6Hz","sine",155.571428571429,0.0071530885
"6Hz","sine",156,0.00713616083333333
"6Hz","sine",156.428571428571,0.007121779
"6Hz","sine",156.857142857143,0.0071068885
"6Hz","sine",157.285714285714,0.00709242233333333
"6Hz","sine",157.714285714286,0.00707714083333333
"6Hz","sine",158.142857142857,0.0070603915
"6Hz","sine",158.571428571429,0.007049796
"6Hz","sine",159,0.00703435183333333
"6Hz","sine",159.428571428571,0.00701694316666667
"6Hz","sine",159.857142857143,0.00700690666666667
"6Hz","sine",160.285714285714,0.00700198166666667
"6Hz","sine",160.714285714286,0.00698637533333333
"6Hz","sine",161.142857142857,0.00696710766666667
"6Hz","sine",161.571428571429,0.006956464
"6Hz","sine",162,0.00694133083333333
"6Hz","sine",162.428571428571,0.00692683416666667
"6Hz","sine",162.857142857143,0.006916221
"6Hz","sine",163.285714285714,0.0069027455
"6Hz","sine",163.714285714286,0.00688708466666667
"6Hz","sine",164.142857142857,0.00687379066666667
"6Hz","sine",164.571428571429,0.0068651285
"6Hz","sine",165,0.00684879333333333
"6Hz","sine",165.428571428571,0.00683669966666667
"6Hz","sine",165.857142857143,0.0068211625
"6Hz","sine",166.285714285714,0.00681715683333333
"6Hz","sine",166.714285714286,0.00680399233333333
"6Hz","sine",167.142857142857,0.00679288583333333
"6Hz","sine",167.571428571429,0.00677906233333333
"6Hz","sine",168,0.00677039266666667
"6Hz","sine",168.428571428571,0.006758807
"6Hz","sine",168.857142857143,0.0067429325
"6Hz","sine",169.285714285714,0.00673029083333333
"6Hz","sine",169.714285714286,0.0067211455
"6Hz","sine",170.142857142857,0.00671086616666667
"6Hz","sine",170.571428571429,0.00670210866666667
"6Hz","sine",171,0.00668594766666667
"6Hz","sine",171.428571428571,0.0066807195
"6Hz","sine",171.857142857143,0.00667260866666667
"6Hz","sine",172.285714285714,0.006656681
"6Hz","sine",172.714285714286,0.0066494115
"6Hz","sine",173.142857142857,0.00663672866666667
"6Hz","sine",173.571428571429,0.00662864616666667
"6Hz","sine",174,0.00662420233333333
"6Hz","sine",174.428571428571,0.00661077733333333
"6Hz","sine",174.857142857143,0.00660162916666667
"6Hz","sine",175.285714285714,0.00659157316666667
"6Hz","sine",175.714285714286,0.00658164966666667
"6Hz","sine",176.142857142857,0.006570095
"6Hz","sine",176.571428571429,0.00656308733333333
"6Hz","sine",177,0.00655202866666667
"6Hz","sine",177.428571428571,0.00654302233333333
"6Hz","sine",177.857142857143,0.0065336605
"6Hz","sine",178.285714285714,0.00652529116666667
"6Hz","sine",178.714285714286,0.0065166095
"6Hz","sine",179.142857142857,0.006508244
"6Hz","sine",179.571428571429,0.00649866716666667
"6Hz","sine",180,0.00649404466666667
"6Hz","sine",180.428571428571,0.0064813795
"6Hz","sine",180.857142857143,0.00647456066666667
"6Hz","sine",181.285714285714,0.00646575566666667
"6Hz","sine",181.714285714286,0.00645975733333333
"6Hz","sine",182.142857142857,0.00644805966666667
"6Hz","sine",182.571428571429,0.00644373633333333
"6Hz","sine",183,0.00643185233333333
"6Hz","sine",183.428571428571,0.00642557816666667
"6Hz","sine",183.857142857143,0.0064199535
"6Hz","sine",184.285714285714,0.00640886416666667
"6Hz","sine",184.714285714286,0.0063964845
"6Hz","sine",185.142857142857,0.00639040166666667
"6Hz","sine",185.571428571429,0.00638471066666667
"6Hz","sine",186,0.00637471
"6Hz","sine",186.428571428571,0.00637249883333333
"6Hz","sine",186.857142857143,0.006364658
"6Hz","sine",187.285714285714,0.00635675716666667
"6Hz","sine",187.714285714286,0.0063500655
"6Hz","sine",188.142857142857,0.00634297633333333
"6Hz","sine",188.571428571429,0.00633554083333333
"6Hz","sine",189,0.00632720566666667
"6Hz","sine",189.428571428571,0.0063215605
"6Hz","sine",189.857142857143,0.006314434
"6Hz","sine",190.285714285714,0.00630681466666667
"6Hz","sine",190.714285714286,0.0062998245
"6Hz","sine",191.142857142857,0.00629306333333333
"6Hz","sine",191.571428571429,0.00628941216666667
"6Hz","sine",192,0.00631792233333333
"6Hz","sine",192.428571428571,0.00628004516666667
"6Hz","sine",192.857142857143,0.006266002
"6Hz","sine",193.285714285714,0.00626210016666667
"6Hz","sine",193.714285714286,0.00625655516666667
"6Hz","sine",194.142857142857,0.00624890466666667
"6Hz","sine",194.571428571429,0.00624330066666667
"6Hz","sine",195,0.00623424566666667
"6Hz","sine",195.428571428571,0.0062269855
"6Hz","sine",195.857142857143,0.00622555933333333
"6Hz","sine",196.285714285714,0.0062192295
"6Hz","sine",196.714285714286,0.00621595333333333
"6Hz","sine",197.142857142857,0.00620937183333333
"6Hz","sine",197.571428571429,0.00620168316666667
"6Hz","sine",198,0.0061986855
"6Hz","sine",198.428571428571,0.00619136683333333
"6Hz","sine",198.857142857143,0.00618501133333333
"6Hz","sine",199.285714285714,0.00617678266666667
"6Hz","sine",199.714285714286,0.0061738785
"6Hz","sine",200.142857142857,0.00617545633333333
"6Hz","sine",200.571428571429,0.006164078
"6Hz","sine",201,0.00615970833333333
"6Hz","sine",201.428571428571,0.0061561655
"6Hz","sine",201.857142857143,0.00615051766666667
"6Hz","sine",202.285714285714,0.00614582133333333
"6Hz","sine",202.714285714286,0.00613992533333333
"6Hz","sine",203.142857142857,0.006134927
"6Hz","sine",203.571428571429,0.00613172133333333
"6Hz","sine",204,0.00613265616666667
"6Hz","sine",204.428571428571,0.0061229955
"6Hz","sine",204.857142857143,0.00611788533333333
"6Hz","sine",205.285714285714,0.00611315066666667
"6Hz","sine",205.714285714286,0.00610789833333333
"6Hz","sine",206.142857142857,0.00610776116666667
"6Hz","sine",206.571428571429,0.00609894216666667
"6Hz","sine",207,0.00609687333333333
"6Hz","sine",207.428571428571,0.00609245266666667
"6Hz","sine",207.857142857143,0.00608255083333333
"6Hz","sine",208.285714285714,0.00608294383333333
"6Hz","sine",208.714285714286,0.00607990166666667
"6Hz","sine",209.142857142857,0.00607232883333333
"6Hz","sine",209.571428571429,0.00606916066666667
"6Hz","sine",210,0.0060662975
"6Hz","sine",210.428571428571,0.006061299
"6Hz","sine",210.857142857143,0.00606024866666667
"6Hz","sine",211.285714285714,0.00605631983333333
"6Hz","sine",211.714285714286,0.00605175866666667
"6Hz","sine",212.142857142857,0.00607664918333333
"6Hz","sine",212.571428571429,0.00605167266666667
"6Hz","sine",213,0.00604493716666667
"6Hz","sine",213.428571428571,0.00604115716666667
"6Hz","sine",213.857142857143,0.00604762383333333
"6Hz","sine",214.285714285714,0.00603083866666667
"6Hz","sine",214.714285714286,0.00603031366666667
"6Hz","sine",215.142857142857,0.0060264565
"6Hz","sine",215.571428571429,0.00602361833333333
"6Hz","sine",216,0.006022361
"6Hz","sine",216.428571428571,0.00601891183333333
"6Hz","sine",216.857142857143,0.0060156835
"6Hz","sine",217.285714285714,0.00601306983333333
"6Hz","sine",217.714285714286,0.0060285556
"6Hz","sine",218.142857142857,0.00601675716666667
"6Hz","sine",218.571428571429,0.0059978825
"6Hz","sine",219,0.00599930533333333
"6Hz","sine",219.428571428571,0.005993417
"6Hz","sine",219.857142857143,0.00598950516666667
"6Hz","sine",220.285714285714,0.00599218316666667
"6Hz","sine",220.714285714286,0.0059791085
"6Hz","sine",221.142857142857,0.00596995233333333
"6Hz","sine",221.571428571429,0.00597566766666667
"6Hz","sine",222,0.0059785665
"6Hz","sine",222.428571428571,0.00597119303333333
"6Hz","sine",222.857142857143,0.00597250533333333
"6Hz","sine",223.285714285714,0.0059729275
"6Hz","sine",223.714285714286,0.0059922035
"6Hz","sine",224.142857142857,0.00634438528333333
"6Hz","sine",224.571428571429,0.00606341983333333
"6Hz","sine",225,0.00600786801666667
"6Hz","sine",225.428571428571,0.0059865225
"6Hz","sine",225.857142857143,0.005979638
"6Hz","sine",226.285714285714,0.005974841
"6Hz","sine",226.714285714286,0.005972007
"6Hz","sine",227.142857142857,0.00596789633333333
"6Hz","sine",227.571428571429,0.00596600516666667
"6Hz","sine",228,0.00596472366666667
"6Hz","sine",228.428571428571,0.005962523
"6Hz","sine",228.857142857143,0.00596077683333333
"6Hz","sine",229.285714285714,0.00596282166666667
"6Hz","sine",229.714285714286,0.00597257033333333
"6Hz","sine",230.142857142857,0.00597671883333333
"6Hz","sine",230.571428571429,0.00595776083333333
"6Hz","sine",231,0.005955723
"6Hz","sine",231.428571428571,0.0059497965
"6Hz","sine",231.857142857143,0.00594353641666667
"6Hz","sine",232.285714285714,0.00593644333333333
"6Hz","sine",232.714285714286,0.00593945966666667
"6Hz","sine",233.142857142857,0.0059443401
"6Hz","sine",233.571428571429,0.00595161016666667
"6Hz","sine",234,0.00595344581666667
"6Hz","sine",234.428571428571,0.00594569716666667
"6Hz","sine",234.857142857143,0.0059418985
"6Hz","sine",235.285714285714,0.00593610565
"6Hz","sine",235.714285714286,0.00594021296666667
"6Hz","sine",236.142857142857,0.00596623733333333
"6Hz","sine",236.571428571429,0.00594504871666667
"6Hz","sine",237,0.00594075383333333
"6Hz","sine",237.428571428571,0.00593901866666667
"6Hz","sine",237.857142857143,0.00594069691666667
"6Hz","sine",238.285714285714,0.005937651
"6Hz","sine",238.714285714286,0.00593951533333333
"6Hz","sine",239.142857142857,0.00594090083333333
"6Hz","sine",239.571428571429,0.00594133683333333
"8.57Hz","box",0,3.89551376666667
"8.57Hz","box",0.428571428571429,0.58099515
"8.57Hz","box",0.857142857142857,0.604592216666667
"8.57Hz","box",1.28571428571429,1.0163765
"8.57Hz","box",1.71428571428571,1.3010701
"8.57Hz","box",2.14285714285714,1.19355088333333
"8.57Hz","box",2.57142857142857,1.27850975
"8.57Hz","box",3,1.16396716666667
"8.57Hz","box",3.42857142857143,0.965670366666667
"8.57Hz","box",3.85714285714286,1.14282858333333
"8.57Hz","box",4.28571428571429,1.07525986666667
"8.57Hz","box",4.71428571428571,0.864089733333333
"8.57Hz","box",5.14285714285714,1.01305255
"8.57Hz","box",5.57142857142857,0.96425925
"8.57Hz","box",6,1.04938273333333
"8.57Hz","box",6.42857142857143,1.06696671666667
"8.57Hz","box",6.85714285714286,1.12328468333333
"8.57Hz","box",7.28571428571429,1.09698501666667
"8.57Hz","box",7.71428571428571,0.979875
"8.57Hz","box",8.14285714285714,1.03675965
"8.57Hz","box",8.57142857142857,5.90692866666667
"8.57Hz","box",9,0.781248416666667
"8.57Hz","box",9.42857142857143,0.729188883333333
"8.57Hz","box",9.85714285714286,0.834507033333333
"8.57Hz","box",10.2857142857143,0.803728633333333
"8.57Hz","box",10.7142857142857,0.691670733333333
"8.57Hz","box",11.1428571428571,0.741723733333333
"8.57Hz","box",11.5714285714286,0.60722361
"8.57Hz","box",12,0.5720907
"8.57Hz","box",12.4285714285714,0.500516083333333
"8.57Hz","box",12.8571428571429,0.519243533333333
"8.57Hz","box",13.2857142857143,0.425513066666667
"8.57Hz","box",13.7142857142857,0.417562333333333
"8.57Hz","box",14.1428571428571,0.392382983333333
"8.57Hz","box",14.5714285714286,0.3932505
"8.57Hz","box",15,0.406250366666667
"8.57Hz","box",15.4285714285714,0.43923975
"8.57Hz","box",15.8571428571429,0.390353616666667
"8.57Hz","box",16.2857142857143,0.443301666666667
"8.57Hz","box",16.7142857142857,0.452814833333333
"8.57Hz","box",17.1428571428571,2.1044215
"8.57Hz","box",17.5714285714286,0.3862639
"8.57Hz","box",18,0.321284866666667
"8.57Hz","box",18.4285714285714,0.347044216666667
"8.57Hz","box",18.8571428571429,0.3052206
"8.57Hz","box",19.2857142857143,0.317864883333333
"8.57Hz","box",19.7142857142857,0.316658285
"8.57Hz","box",20.1428571428571,0.22085345
"8.57Hz","box",20.5714285714286,0.264161916666667
"8.57Hz","box",21,0.229678541666667
"8.57Hz","box",21.4285714285714,0.225659533333333
"8.57Hz","box",21.8571428571429,0.210798883333333
"8.57Hz","box",22.2857142857143,0.255559
"8.57Hz","box",22.7142857142857,0.266059766666667
"8.57Hz","box",23.1428571428571,0.22588681
"8.57Hz","box",23.5714285714286,0.233537635
"8.57Hz","box",24,0.246507541666667
"8.57Hz","box",24.4285714285714,0.2447303
"8.57Hz","box",24.8571428571429,0.238717748333333
"8.57Hz","box",25.2857142857143,0.233004133333333
"8.57Hz","box",25.7142857142857,1.0106662
"8.57Hz","box",26.1428571428571,0.242325775
"8.57Hz","box",26.5714285714286,0.238654566666667
"8.57Hz","box",27,0.20601485
"8.57Hz","box",27.4285714285714,0.20325435
"8.57Hz","box",27.8571428571429,0.205255183333333
"8.57Hz","box",28.2857142857143,0.192133958333333
"8.57Hz","box",28.7142857142857,0.17134225
"8.57Hz","box",29.1428571428571,0.170541883333333
"8.57Hz","box",29.5714285714286,0.20885035
"8.57Hz","box",30,0.179423976666667
"8.57Hz","box",30.4285714285714,0.126281083333333
"8.57Hz","box",30.8571428571429,0.1699754
"8.57Hz","box",31.2857142857143,0.17110891
"8.57Hz","box",31.7142857142857,0.15369101
"8.57Hz","box",32.1428571428571,0.153145066666667
"8.57Hz","box",32.5714285714286,0.147238475
"8.57Hz","box",33,0.11096551
"8.57Hz","box",33.4285714285714,0.104471841666667
