"lab","freq","mod","freqBin","amp"
"Leipzig","8.57Hz","square",70.453125,0.194129666666667
"Leipzig","8.57Hz","square",70.46875,0.195723433333333
"Leipzig","8.57Hz","square",70.484375,0.197549266666667
"Leipzig","8.57Hz","square",70.5,0.1997559
"Leipzig","8.57Hz","square",70.515625,0.202530266666667
"Leipzig","8.57Hz","square",70.53125,0.2057233
"Leipzig","8.57Hz","square",70.546875,0.209228766666667
"Leipzig","8.57Hz","square",70.5625,0.2129967
"Leipzig","8.57Hz","square",70.578125,0.2169409
"Leipzig","8.57Hz","square",70.59375,0.220971833333333
"Leipzig","8.57Hz","square",70.609375,0.225016466666667
"Leipzig","8.57Hz","square",70.625,0.229023233333333
"Leipzig","8.57Hz","square",70.640625,0.2329506
"Leipzig","8.57Hz","square",70.65625,0.236768566666667
"Leipzig","8.57Hz","square",70.671875,0.2404565
"Leipzig","8.57Hz","square",70.6875,0.244008533333333
"Leipzig","8.57Hz","square",70.703125,0.2474322
"Leipzig","8.57Hz","square",70.71875,0.2507772
"Leipzig","8.57Hz","square",70.734375,0.254123466666667
"Leipzig","8.57Hz","square",70.75,0.2575021
"Leipzig","8.57Hz","square",70.765625,0.2608368
"Leipzig","8.57Hz","square",70.78125,0.2640552
"Leipzig","8.57Hz","square",70.796875,0.267095433333333
"Leipzig","8.57Hz","square",70.8125,0.269902233333333
"Leipzig","8.57Hz","square",70.828125,0.2724258
"Leipzig","8.57Hz","square",70.84375,0.274619633333333
"Leipzig","8.57Hz","square",70.859375,0.2764451
"Leipzig","8.57Hz","square",70.875,0.277873666666667
"Leipzig","8.57Hz","square",70.890625,0.278884633333333
"Leipzig","8.57Hz","square",70.90625,0.2794703
"Leipzig","8.57Hz","square",70.921875,0.279628333333333
"Leipzig","8.57Hz","square",70.9375,0.279366433333333
"Leipzig","8.57Hz","square",70.953125,0.278721726666667
"Leipzig","8.57Hz","square",70.96875,0.277807053333333
"Leipzig","8.57Hz","square",70.984375,0.2767329
"Leipzig","8.57Hz","square",71,0.2753947
"Leipzig","8.57Hz","square",71.015625,0.273777966666667
"Leipzig","8.57Hz","square",71.03125,0.271918633333333
"Leipzig","8.57Hz","square",71.046875,0.269870933333333
"Leipzig","8.57Hz","square",71.0625,0.2676965
"Leipzig","8.57Hz","square",71.078125,0.265447833333333
"Leipzig","8.57Hz","square",71.09375,0.263142666666667
"Leipzig","8.57Hz","square",71.109375,0.260786133333333
"Leipzig","8.57Hz","square",71.125,0.258392266666667
"Leipzig","8.57Hz","square",71.140625,0.255981133333333
"Leipzig","8.57Hz","square",71.15625,0.253589533333333
"Leipzig","8.57Hz","square",71.171875,0.2512462
"Leipzig","8.57Hz","square",71.1875,0.2489859
"Leipzig","8.57Hz","square",71.203125,0.246842933333333
"Leipzig","8.57Hz","square",71.21875,0.244843733333333
"Leipzig","8.57Hz","square",71.234375,0.243007333333333
"Leipzig","8.57Hz","square",71.25,0.241344566666667
"Leipzig","8.57Hz","square",71.265625,0.239850266666667
"Leipzig","8.57Hz","square",71.28125,0.238519133333333
"Leipzig","8.57Hz","square",71.296875,0.2373804
"Leipzig","8.57Hz","square",71.3125,0.237366866666667
"Leipzig","8.57Hz","square",71.328125,0.238353133333333
"Leipzig","8.57Hz","square",71.34375,0.239434166666667
"Leipzig","8.57Hz","square",71.359375,0.240557566666667
"Leipzig","8.57Hz","square",71.375,0.241699766666667
"Leipzig","8.57Hz","square",71.390625,0.242835866666667
"Leipzig","8.57Hz","square",71.40625,0.243938333333333
"Leipzig","8.57Hz","square",71.421875,0.244993166666667
"Leipzig","8.57Hz","square",71.4375,0.245994266666667
"Leipzig","8.57Hz","square",71.453125,0.246917933333333
"Leipzig","8.57Hz","square",71.46875,0.247675733333333
"Leipzig","8.57Hz","square",71.484375,0.2481698
"Leipzig","8.57Hz","square",71.5,0.2483207
"Leipzig","8.57Hz","square",71.515625,0.248084566666667
"Leipzig","8.57Hz","square",71.53125,0.247425066666667
"Leipzig","8.57Hz","square",71.546875,0.246328466666667
"Leipzig","8.57Hz","square",71.5625,0.244792333333333
"Leipzig","8.57Hz","square",71.578125,0.242840433333333
"Leipzig","8.57Hz","square",71.59375,0.2405267
"Leipzig","8.57Hz","square",71.609375,0.237904166666667
"Leipzig","8.57Hz","square",71.625,0.2349735
"Leipzig","8.57Hz","square",71.640625,0.231706833333333
"Leipzig","8.57Hz","square",71.65625,0.2281063
"Leipzig","8.57Hz","square",71.671875,0.224196833333333
"Leipzig","8.57Hz","square",71.6875,0.2200368
"Leipzig","8.57Hz","square",71.703125,0.2157034
"Leipzig","8.57Hz","square",71.71875,0.211288133333333
"Leipzig","8.57Hz","square",71.734375,0.2068827
"Leipzig","8.57Hz","square",71.75,0.202565366666667
"Leipzig","8.57Hz","square",71.765625,0.198407566666667
"Leipzig","8.57Hz","square",71.78125,0.1944386
"Leipzig","8.57Hz","square",71.796875,0.190590033333333
"Leipzig","8.57Hz","square",71.8125,0.186763466666667
"Leipzig","8.57Hz","square",71.828125,0.1829106
"Leipzig","8.57Hz","square",71.84375,0.17905224
"Leipzig","8.57Hz","square",71.859375,0.17536102
"Leipzig","8.57Hz","square",71.875,0.1721835
"Leipzig","8.57Hz","square",71.890625,0.1694836
"Leipzig","8.57Hz","square",71.90625,0.167321633333333
"Leipzig","8.57Hz","square",71.921875,0.1657166
"Leipzig","8.57Hz","square",71.9375,0.164721466666667
"Leipzig","8.57Hz","square",71.953125,0.1644505
"Leipzig","8.57Hz","square",71.96875,0.16665114
"Leipzig","8.57Hz","square",71.984375,0.17122879
"Leipzig","8.57Hz","square",72,0.1762778
"Leipzig","8.57Hz","square",72.015625,0.1814967
"Leipzig","8.57Hz","square",72.03125,0.1867664
"Leipzig","8.57Hz","square",72.046875,0.192010933333333
"Leipzig","8.57Hz","square",72.0625,0.1971644
"Leipzig","8.57Hz","square",72.078125,0.202170856666667
"Leipzig","8.57Hz","square",72.09375,0.20716941
"Leipzig","8.57Hz","square",72.109375,0.212362633333333
"Leipzig","8.57Hz","square",72.125,0.217286633333333
"Leipzig","8.57Hz","square",72.140625,0.221922833333333
"Leipzig","8.57Hz","square",72.15625,0.226263233333333
"Leipzig","8.57Hz","square",72.171875,0.230310266666667
"Leipzig","8.57Hz","square",72.1875,0.234055766666667
"Leipzig","8.57Hz","square",72.203125,0.237483433333333
"Leipzig","8.57Hz","square",72.21875,0.240569833333333
"Leipzig","8.57Hz","square",72.234375,0.2432869
"Leipzig","8.57Hz","square",72.25,0.245641866666667
"Leipzig","8.57Hz","square",72.265625,0.247769296666667
"Leipzig","8.57Hz","square",72.28125,0.2497621
"Leipzig","8.57Hz","square",72.296875,0.2514152
"Leipzig","8.57Hz","square",72.3125,0.252682833333333
"Leipzig","8.57Hz","square",72.328125,0.2536789
"Leipzig","8.57Hz","square",72.34375,0.2551521
"Leipzig","8.57Hz","square",72.359375,0.25676009
"Leipzig","8.57Hz","square",72.375,0.258717233333333
"Leipzig","8.57Hz","square",72.390625,0.260693
"Leipzig","8.57Hz","square",72.40625,0.262365666666667
"Leipzig","8.57Hz","square",72.421875,0.263743633333333
"Leipzig","8.57Hz","square",72.4375,0.264845766666667
"Leipzig","8.57Hz","square",72.453125,0.265698
"Leipzig","8.57Hz","square",72.46875,0.266339266666667
"Leipzig","8.57Hz","square",72.484375,0.266835833333333
"Leipzig","8.57Hz","square",72.5,0.2672714
"Leipzig","8.57Hz","square",72.515625,0.2677737
"Leipzig","8.57Hz","square",72.53125,0.268413366666667
"Leipzig","8.57Hz","square",72.546875,0.269128
"Leipzig","8.57Hz","square",72.5625,0.269864
"Leipzig","8.57Hz","square",72.578125,0.2706024
"Leipzig","8.57Hz","square",72.59375,0.2713357
"Leipzig","8.57Hz","square",72.609375,0.272053333333333
"Leipzig","8.57Hz","square",72.625,0.272745766666667
"Leipzig","8.57Hz","square",72.640625,0.273404166666667
"Leipzig","8.57Hz","square",72.65625,0.274014233333333
"Leipzig","8.57Hz","square",72.671875,0.274567066666667
"Leipzig","8.57Hz","square",72.6875,0.275049526666667
"Leipzig","8.57Hz","square",72.703125,0.27573266
"Leipzig","8.57Hz","square",72.71875,0.276654933333333
"Leipzig","8.57Hz","square",72.734375,0.277562166666667
"Leipzig","8.57Hz","square",72.75,0.278465533333333
"Leipzig","8.57Hz","square",72.765625,0.2792444
"Leipzig","8.57Hz","square",72.78125,0.279857933333333
"Leipzig","8.57Hz","square",72.796875,0.280312266666667
"Leipzig","8.57Hz","square",72.8125,0.2806322
"Leipzig","8.57Hz","square",72.828125,0.280849466666667
"Leipzig","8.57Hz","square",72.84375,0.2809951
"Leipzig","8.57Hz","square",72.859375,0.281104766666667
"Leipzig","8.57Hz","square",72.875,0.281188033333333
"Leipzig","8.57Hz","square",72.890625,0.281229933333333
"Leipzig","8.57Hz","square",72.90625,0.281191233333333
"Leipzig","8.57Hz","square",72.921875,0.281024166666667
"Leipzig","8.57Hz","square",72.9375,0.280694733333333
"Leipzig","8.57Hz","square",72.953125,0.280178766666667
"Leipzig","8.57Hz","square",72.96875,0.279463566666667
"Leipzig","8.57Hz","square",72.984375,0.278536533333333
"Leipzig","8.57Hz","square",73,0.277396133333333
"Leipzig","8.57Hz","square",73.015625,0.276043866666667
"Leipzig","8.57Hz","square",73.03125,0.2744851
"Leipzig","8.57Hz","square",73.046875,0.272731266666667
"Leipzig","8.57Hz","square",73.0625,0.270802933333333
"Leipzig","8.57Hz","square",73.078125,0.268723566666667
"Leipzig","8.57Hz","square",73.09375,0.2665291
"Leipzig","8.57Hz","square",73.109375,0.264255433333333
"Leipzig","8.57Hz","square",73.125,0.261969166666667
"Leipzig","8.57Hz","square",73.140625,0.2597413
"Leipzig","8.57Hz","square",73.15625,0.2576983
"Leipzig","8.57Hz","square",73.171875,0.256005733333333
"Leipzig","8.57Hz","square",73.1875,0.254786466666667
"Leipzig","8.57Hz","square",73.203125,0.254075266666667
"Leipzig","8.57Hz","square",73.21875,0.253838133333333
"Leipzig","8.57Hz","square",73.234375,0.2539918
"Leipzig","8.57Hz","square",73.25,0.254476266666667
"Leipzig","8.57Hz","square",73.265625,0.255293833333333
"Leipzig","8.57Hz","square",73.28125,0.256487366666667
"Leipzig","8.57Hz","square",73.296875,0.258024
"Leipzig","8.57Hz","square",73.3125,0.259786633333333
"Leipzig","8.57Hz","square",73.328125,0.261639
"Leipzig","8.57Hz","square",73.34375,0.2634481
"Leipzig","8.57Hz","square",73.359375,0.265129466666667
"Leipzig","8.57Hz","square",73.375,0.2666148
"Leipzig","8.57Hz","square",73.390625,0.267848533333333
"Leipzig","8.57Hz","square",73.40625,0.2688041
"Leipzig","8.57Hz","square",73.421875,0.269450166666667
"Leipzig","8.57Hz","square",73.4375,0.269769333333333
"Leipzig","8.57Hz","square",73.453125,0.269771833333333
"Leipzig","8.57Hz","square",73.46875,0.269468133333333
"Leipzig","8.57Hz","square",73.484375,0.268954333333333
"Leipzig","8.57Hz","square",73.5,0.268316933333333
"Leipzig","8.57Hz","square",73.515625,0.267528733333333
"Leipzig","8.57Hz","square",73.53125,0.266571366666667
"Leipzig","8.57Hz","square",73.546875,0.265505266666667
"Leipzig","8.57Hz","square",73.5625,0.2643932
"Leipzig","8.57Hz","square",73.578125,0.263245266666667
"Leipzig","8.57Hz","square",73.59375,0.262027533333333
"Leipzig","8.57Hz","square",73.609375,0.2607122
"Leipzig","8.57Hz","square",73.625,0.259317133333333
"Leipzig","8.57Hz","square",73.640625,0.2578975
"Leipzig","8.57Hz","square",73.65625,0.256501766666667
"Leipzig","8.57Hz","square",73.671875,0.255150733333333
"Leipzig","8.57Hz","square",73.6875,0.2538483
"Leipzig","8.57Hz","square",73.703125,0.2526352
"Leipzig","8.57Hz","square",73.71875,0.251533533333333
"Leipzig","8.57Hz","square",73.734375,0.2504667
"Leipzig","8.57Hz","square",73.75,0.2493693
"Leipzig","8.57Hz","square",73.765625,0.248230966666667
"Leipzig","8.57Hz","square",73.78125,0.247067046666667
"Leipzig","8.57Hz","square",73.796875,0.245927886666667
"Leipzig","8.57Hz","square",73.8125,0.244863213333333
"Leipzig","8.57Hz","square",73.828125,0.244140513333333
"Leipzig","8.57Hz","square",73.84375,0.243577176666667
"Leipzig","8.57Hz","square",73.859375,0.243044566666667
"Leipzig","8.57Hz","square",73.875,0.242539063333333
"Leipzig","8.57Hz","square",73.890625,0.244434166666667
"Leipzig","8.57Hz","square",73.90625,0.246481633333333
"Leipzig","8.57Hz","square",73.921875,0.248784246666667
"Leipzig","8.57Hz","square",73.9375,0.2513247
"Leipzig","8.57Hz","square",73.953125,0.253831133333333
"Leipzig","8.57Hz","square",73.96875,0.2562078
"Leipzig","8.57Hz","square",73.984375,0.258393833333333
"Leipzig","8.57Hz","square",74,0.2603389
"Leipzig","8.57Hz","square",74.015625,0.261990366666667
"Leipzig","8.57Hz","square",74.03125,0.263307266666667
"Leipzig","8.57Hz","square",74.046875,0.264255066666667
"Leipzig","8.57Hz","square",74.0625,0.264810633333333
"Leipzig","8.57Hz","square",74.078125,0.2649556
"Leipzig","8.57Hz","square",74.09375,0.264686833333333
"Leipzig","8.57Hz","square",74.109375,0.264012066666667
"Leipzig","8.57Hz","square",74.125,0.262963533333333
"Leipzig","8.57Hz","square",74.140625,0.2616166
"Leipzig","8.57Hz","square",74.15625,0.260120933333333
"Leipzig","8.57Hz","square",74.171875,0.25875518
"Leipzig","8.57Hz","square",74.1875,0.258107103333333
"Leipzig","8.57Hz","square",74.203125,0.258538266666667
"Leipzig","8.57Hz","square",74.21875,0.260506166666667
"Leipzig","8.57Hz","square",74.234375,0.262609466666667
"Leipzig","8.57Hz","square",74.25,0.264318966666667
"Leipzig","8.57Hz","square",74.265625,0.2655158
"Leipzig","8.57Hz","square",74.28125,0.266164933333333
"Leipzig","8.57Hz","square",74.296875,0.2662557
"Leipzig","8.57Hz","square",74.3125,0.2657949
"Leipzig","8.57Hz","square",74.328125,0.264798933333333
"Leipzig","8.57Hz","square",74.34375,0.263291166666667
"Leipzig","8.57Hz","square",74.359375,0.2613102
"Leipzig","8.57Hz","square",74.375,0.258899666666667
"Leipzig","8.57Hz","square",74.390625,0.2561149
"Leipzig","8.57Hz","square",74.40625,0.253025166666667
"Leipzig","8.57Hz","square",74.421875,0.2497105
"Leipzig","8.57Hz","square",74.4375,0.246268366666667
"Leipzig","8.57Hz","square",74.453125,0.242820266666667
"Leipzig","8.57Hz","square",74.46875,0.2395219
"Leipzig","8.57Hz","square",74.484375,0.236578
"Leipzig","8.57Hz","square",74.5,0.2341967
"Leipzig","8.57Hz","square",74.515625,0.232422766666667
"Leipzig","8.57Hz","square",74.53125,0.231117966666667
"Leipzig","8.57Hz","square",74.546875,0.2301381
"Leipzig","8.57Hz","square",74.5625,0.2293958
"Leipzig","8.57Hz","square",74.578125,0.2288472
"Leipzig","8.57Hz","square",74.59375,0.228506443333333
"Leipzig","8.57Hz","square",74.609375,0.228575126666667
"Leipzig","8.57Hz","square",74.625,0.2289996
"Leipzig","8.57Hz","square",74.640625,0.229607433333333
"Leipzig","8.57Hz","square",74.65625,0.23039929
"Leipzig","8.57Hz","square",74.671875,0.232022153333333
"Leipzig","8.57Hz","square",74.6875,0.234379066666667
"Leipzig","8.57Hz","square",74.703125,0.236937133333333
"Leipzig","8.57Hz","square",74.71875,0.239592666666667
"Leipzig","8.57Hz","square",74.734375,0.2422589
"Leipzig","8.57Hz","square",74.75,0.2448774
"Leipzig","8.57Hz","square",74.765625,0.247406566666667
"Leipzig","8.57Hz","square",74.78125,0.249811033333333
"Leipzig","8.57Hz","square",74.796875,0.2520527
"Leipzig","8.57Hz","square",74.8125,0.254098466666667
"Leipzig","8.57Hz","square",74.828125,0.255919333333333
"Leipzig","8.57Hz","square",74.84375,0.257516333333333
"Leipzig","8.57Hz","square",74.859375,0.2589388
"Leipzig","8.57Hz","square",74.875,0.2601859
"Leipzig","8.57Hz","square",74.890625,0.261168833333333
"Leipzig","8.57Hz","square",74.90625,0.2618177
"Leipzig","8.57Hz","square",74.921875,0.262121466666667
"Leipzig","8.57Hz","square",74.9375,0.262089966666667
"Leipzig","8.57Hz","square",74.953125,0.261744866666667
"Leipzig","8.57Hz","square",74.96875,0.2611177
"Leipzig","8.57Hz","square",74.984375,0.260244266666667
"Leipzig","8.57Hz","square",75,0.2591592
"Leipzig","8.57Hz","square",75.015625,0.2578967
"Leipzig","8.57Hz","square",75.03125,0.256497333333333
"Leipzig","8.57Hz","square",75.046875,0.254990966666667
"Leipzig","8.57Hz","square",75.0625,0.253411633333333
"Leipzig","8.57Hz","square",75.078125,0.251782566666667
"Leipzig","8.57Hz","square",75.09375,0.250107233333333
"Leipzig","8.57Hz","square",75.109375,0.248398366666667
"Leipzig","8.57Hz","square",75.125,0.2466724
"Leipzig","8.57Hz","square",75.140625,0.244963233333333
"Leipzig","8.57Hz","square",75.15625,0.243321166666667
"Leipzig","8.57Hz","square",75.171875,0.241806533333333
"Leipzig","8.57Hz","square",75.1875,0.240490933333333
"Leipzig","8.57Hz","square",75.203125,0.239433566666667
"Leipzig","8.57Hz","square",75.21875,0.238669833333333
"Leipzig","8.57Hz","square",75.234375,0.238195466666667
"Leipzig","8.57Hz","square",75.25,0.237993033333333
"Leipzig","8.57Hz","square",75.265625,0.238073366666667
"Leipzig","8.57Hz","square",75.28125,0.238541266666667
"Leipzig","8.57Hz","square",75.296875,0.2395008
"Leipzig","8.57Hz","square",75.3125,0.2407823
"Leipzig","8.57Hz","square",75.328125,0.2422364
"Leipzig","8.57Hz","square",75.34375,0.243787166666667
"Leipzig","8.57Hz","square",75.359375,0.2453718
"Leipzig","8.57Hz","square",75.375,0.246960266666667
"Leipzig","8.57Hz","square",75.390625,0.248532966666667
"Leipzig","8.57Hz","square",75.40625,0.250088233333333
"Leipzig","8.57Hz","square",75.421875,0.251644633333333
"Leipzig","8.57Hz","square",75.4375,0.253214766666667
"Leipzig","8.57Hz","square",75.453125,0.254797766666667
"Leipzig","8.57Hz","square",75.46875,0.2563913
"Leipzig","8.57Hz","square",75.484375,0.2579903
"Leipzig","8.57Hz","square",75.5,0.259578633333333
"Leipzig","8.57Hz","square",75.515625,0.2611069
"Leipzig","8.57Hz","square",75.53125,0.2625164
"Leipzig","8.57Hz","square",75.546875,0.263774133333333
"Leipzig","8.57Hz","square",75.5625,0.265055933333333
"Leipzig","8.57Hz","square",75.578125,0.266412166666667
"Leipzig","8.57Hz","square",75.59375,0.267487166666667
"Leipzig","8.57Hz","square",75.609375,0.2681543
"Leipzig","8.57Hz","square",75.625,0.268403166666667
"Leipzig","8.57Hz","square",75.640625,0.268257
"Leipzig","8.57Hz","square",75.65625,0.267760566666667
"Leipzig","8.57Hz","square",75.671875,0.266949833333333
"Leipzig","8.57Hz","square",75.6875,0.265846466666667
"Leipzig","8.57Hz","square",75.703125,0.264514133333333
"Leipzig","8.57Hz","square",75.71875,0.2630375
"Leipzig","8.57Hz","square",75.734375,0.261499766666667
"Leipzig","8.57Hz","square",75.75,0.2599963
"Leipzig","8.57Hz","square",75.765625,0.258799133333333
"Leipzig","8.57Hz","square",75.78125,0.258151433333333
"Leipzig","8.57Hz","square",75.796875,0.257798033333333
"Leipzig","8.57Hz","square",75.8125,0.2574277
"Leipzig","8.57Hz","square",75.828125,0.256905966666667
"Leipzig","8.57Hz","square",75.84375,0.256170633333333
"Leipzig","8.57Hz","square",75.859375,0.255205766666667
"Leipzig","8.57Hz","square",75.875,0.2540877
"Leipzig","8.57Hz","square",75.890625,0.25317564
"Leipzig","8.57Hz","square",75.90625,0.253237066666667
"Leipzig","8.57Hz","square",75.921875,0.254304993333333
"Leipzig","8.57Hz","square",75.9375,0.255896333333333
"Leipzig","8.57Hz","square",75.953125,0.257456966666667
"Leipzig","8.57Hz","square",75.96875,0.258979
"Leipzig","8.57Hz","square",75.984375,0.260482633333333
"Leipzig","8.57Hz","square",76,0.262006466666667
"Leipzig","8.57Hz","square",76.015625,0.263540566666667
"Leipzig","8.57Hz","square",76.03125,0.264977766666667
"Leipzig","8.57Hz","square",76.046875,0.2662159
"Leipzig","8.57Hz","square",76.0625,0.267200566666667
"Leipzig","8.57Hz","square",76.078125,0.267906366666667
"Leipzig","8.57Hz","square",76.09375,0.268342533333333
"Leipzig","8.57Hz","square",76.109375,0.268564933333333
"Leipzig","8.57Hz","square",76.125,0.2687365
"Leipzig","8.57Hz","square",76.140625,0.2689202
"Leipzig","8.57Hz","square",76.15625,0.2689985
"Leipzig","8.57Hz","square",76.171875,0.268977233333333
"Leipzig","8.57Hz","square",76.1875,0.2689233
"Leipzig","8.57Hz","square",76.203125,0.2688032
"Leipzig","8.57Hz","square",76.21875,0.2684768
"Leipzig","8.57Hz","square",76.234375,0.2678178
"Leipzig","8.57Hz","square",76.25,0.2667535
"Leipzig","8.57Hz","square",76.265625,0.2652366
"Leipzig","8.57Hz","square",76.28125,0.263248666666667
"Leipzig","8.57Hz","square",76.296875,0.260791333333333
"Leipzig","8.57Hz","square",76.3125,0.25795545
"Leipzig","8.57Hz","square",76.328125,0.255157333333333
"Leipzig","8.57Hz","square",76.34375,0.252141233333333
"Leipzig","8.57Hz","square",76.359375,0.2487433
"Leipzig","8.57Hz","square",76.375,0.2449925
"Leipzig","8.57Hz","square",76.390625,0.240959633333333
"Leipzig","8.57Hz","square",76.40625,0.236731966666667
"Leipzig","8.57Hz","square",76.421875,0.232417833333333
"Leipzig","8.57Hz","square",76.4375,0.228138266666667
"Leipzig","8.57Hz","square",76.453125,0.224020433333333
"Leipzig","8.57Hz","square",76.46875,0.220192133333333
"Leipzig","8.57Hz","square",76.484375,0.216774633333333
"Leipzig","8.57Hz","square",76.5,0.213862033333333
"Leipzig","8.57Hz","square",76.515625,0.211518766666667
"Leipzig","8.57Hz","square",76.53125,0.209773933333333
"Leipzig","8.57Hz","square",76.546875,0.208644096666667
"Leipzig","8.57Hz","square",76.5625,0.208142483333333
"Leipzig","8.57Hz","square",76.578125,0.208328263333333
"Leipzig","8.57Hz","square",76.59375,0.209410143333333
"Leipzig","8.57Hz","square",76.609375,0.21147158
"Leipzig","8.57Hz","square",76.625,0.2149115
"Leipzig","8.57Hz","square",76.640625,0.219632333333333
"Leipzig","8.57Hz","square",76.65625,0.225175233333333
"Leipzig","8.57Hz","square",76.671875,0.2313047
"Leipzig","8.57Hz","square",76.6875,0.239814033333333
"Leipzig","8.57Hz","square",76.703125,0.249846766666667
"Leipzig","8.57Hz","square",76.71875,0.2602206
"Leipzig","8.57Hz","square",76.734375,0.2708951
"Leipzig","8.57Hz","square",76.75,0.281807433333333
"Leipzig","8.57Hz","square",76.765625,0.292831833333333
"Leipzig","8.57Hz","square",76.78125,0.303829866666667
"Leipzig","8.57Hz","square",76.796875,0.314691433333333
"Leipzig","8.57Hz","square",76.8125,0.325318466666667
"Leipzig","8.57Hz","square",76.828125,0.3356473
"Leipzig","8.57Hz","square",76.84375,0.345635366666667
"Leipzig","8.57Hz","square",76.859375,0.355249033333333
"Leipzig","8.57Hz","square",76.875,0.364479266666667
"Leipzig","8.57Hz","square",76.890625,0.37335
"Leipzig","8.57Hz","square",76.90625,0.381920833333333
"Leipzig","8.57Hz","square",76.921875,0.390244633333333
"Leipzig","8.57Hz","square",76.9375,0.398263133333333
"Leipzig","8.57Hz","square",76.953125,0.405940133333333
"Leipzig","8.57Hz","square",76.96875,0.413184233333333
"Leipzig","8.57Hz","square",76.984375,0.419871333333333
"Leipzig","8.57Hz","square",77,0.425879133333333
"Leipzig","8.57Hz","square",77.015625,0.431118
"Leipzig","8.57Hz","square",77.03125,0.435534
"Leipzig","8.57Hz","square",77.046875,0.439091666666667
"Leipzig","8.57Hz","square",77.0625,0.441766
"Leipzig","8.57Hz","square",77.078125,0.443532333333333
"Leipzig","8.57Hz","square",77.09375,0.444395
"Leipzig","8.57Hz","square",77.109375,0.444339666666667
"Leipzig","8.57Hz","square",77.125,0.443371
"Leipzig","8.57Hz","square",77.140625,0.441485333333333
"Leipzig","8.57Hz","square",77.15625,0.438706
"Leipzig","8.57Hz","square",77.171875,0.435044333333333
"Leipzig","8.57Hz","square",77.1875,0.430528333333333
"Leipzig","8.57Hz","square",77.203125,0.425205166666667
"Leipzig","8.57Hz","square",77.21875,0.419140133333333
"Leipzig","8.57Hz","square",77.234375,0.412460366666667
"Leipzig","8.57Hz","square",77.25,0.405388866666667
"Leipzig","8.57Hz","square",77.265625,0.398147433333333
"Leipzig","8.57Hz","square",77.28125,0.3908617
"Leipzig","8.57Hz","square",77.296875,0.383624766666667
"Leipzig","8.57Hz","square",77.3125,0.376254433333333
"Leipzig","8.57Hz","square",77.328125,0.3685811
"Leipzig","8.57Hz","square",77.34375,0.360512166666667
"Leipzig","8.57Hz","square",77.359375,0.352030666666667
"Leipzig","8.57Hz","square",77.375,0.343135266666667
"Leipzig","8.57Hz","square",77.390625,0.333846533333333
"Leipzig","8.57Hz","square",77.40625,0.324210066666667
"Leipzig","8.57Hz","square",77.421875,0.314263
"Leipzig","8.57Hz","square",77.4375,0.304080533333333
"Leipzig","8.57Hz","square",77.453125,0.293755
"Leipzig","8.57Hz","square",77.46875,0.283411366666667
"Leipzig","8.57Hz","square",77.484375,0.273205233333333
"Leipzig","8.57Hz","square",77.5,0.2633016
"Leipzig","8.57Hz","square",77.515625,0.2538662
"Leipzig","8.57Hz","square",77.53125,0.2450951
"Leipzig","8.57Hz","square",77.546875,0.2372754
"Leipzig","8.57Hz","square",77.5625,0.2308592
"Leipzig","8.57Hz","square",77.578125,0.2264502
"Leipzig","8.57Hz","square",77.59375,0.224018166666667
"Leipzig","8.57Hz","square",77.609375,0.2229559
"Leipzig","8.57Hz","square",77.625,0.222908466666667
"Leipzig","8.57Hz","square",77.640625,0.223748533333333
"Leipzig","8.57Hz","square",77.65625,0.2254352
"Leipzig","8.57Hz","square",77.671875,0.227943933333333
"Leipzig","8.57Hz","square",77.6875,0.231371566666667
"Leipzig","8.57Hz","square",77.703125,0.236146733333333
"Leipzig","8.57Hz","square",77.71875,0.242466833333333
"Leipzig","8.57Hz","square",77.734375,0.249841866666667
"Leipzig","8.57Hz","square",77.75,0.257670433333333
"Leipzig","8.57Hz","square",77.765625,0.265767966666667
"Leipzig","8.57Hz","square",77.78125,0.274051066666667
"Leipzig","8.57Hz","square",77.796875,0.2824761
"Leipzig","8.57Hz","square",77.8125,0.290877033333333
"Leipzig","8.57Hz","square",77.828125,0.2990988
"Leipzig","8.57Hz","square",77.84375,0.3070269
"Leipzig","8.57Hz","square",77.859375,0.314602833333333
"Leipzig","8.57Hz","square",77.875,0.321779733333333
"Leipzig","8.57Hz","square",77.890625,0.3285319
"Leipzig","8.57Hz","square",77.90625,0.334824366666667
"Leipzig","8.57Hz","square",77.921875,0.340639233333333
"Leipzig","8.57Hz","square",77.9375,0.345958466666667
"Leipzig","8.57Hz","square",77.953125,0.350753133333333
"Leipzig","8.57Hz","square",77.96875,0.355006166666667
"Leipzig","8.57Hz","square",77.984375,0.358692033333333
"Leipzig","8.57Hz","square",78,0.361801933333333
"Leipzig","8.57Hz","square",78.015625,0.364313
"Leipzig","8.57Hz","square",78.03125,0.3662172
"Leipzig","8.57Hz","square",78.046875,0.367507433333333
"Leipzig","8.57Hz","square",78.0625,0.368166633333333
"Leipzig","8.57Hz","square",78.078125,0.3682051
"Leipzig","8.57Hz","square",78.09375,0.367618533333333
"Leipzig","8.57Hz","square",78.109375,0.366424066666667
"Leipzig","8.57Hz","square",78.125,0.3646387
"Leipzig","8.57Hz","square",78.140625,0.3623359
"Leipzig","8.57Hz","square",78.15625,0.359895966666667
"Leipzig","8.57Hz","square",78.171875,0.357696066666667
"Leipzig","8.57Hz","square",78.1875,0.355682133333333
"Leipzig","8.57Hz","square",78.203125,0.353422833333333
