"site","freq","mod","electrode","x","y","amplitude"
"Florida","15Hz","sine","E62",6.24863782796946e-15,-51.024,0.374056933333333
"Florida","15Hz","sine","E63",-111.844618176326,-90.215004411638,0.1798442
"Florida","15Hz","sine","E64",-82.7166311762146,-89.8591836311575,0.181718
"Florida","15Hz","sine","E65",-53.2724548220446,-83.4923179534095,0.2247254
"Florida","15Hz","sine","E66",-32.9982073155436,-70.0930032026051,0.282661333333333
"Florida","15Hz","sine","E67",-14.9843695227892,-59.7435310808167,0.346158466666667
"Florida","15Hz","sine","E68",-70.8544927411257,-119.808404222733,0.247201266666667
"Florida","15Hz","sine","E69",-50.7971288111611,-109.433046236237,0.2572766
"Florida","15Hz","sine","E70",-29.8089612459443,-93.6860097636664,0.390076666666667
"Florida","15Hz","sine","E71",-12.5941162529112,-75.6650426009803,0.484084
"Florida","15Hz","sine","E72",8.04078595384169e-15,-65.658,0.4686784
"Florida","15Hz","sine","E73",-34.2137515878335,-132.964697639208,0.358972866666667
"Florida","15Hz","sine","E74",-15.7052501655887,-118.019611578908,0.395781866666667
"Florida","15Hz","sine","E75",1.18239648457677e-14,-96.55,0.566724666666667
"Florida","15Hz","sine","E76",12.5941162529112,-75.6650426009803,0.521353333333333
"Florida","15Hz","sine","E77",14.9843695227892,-59.7435310808167,0.4405654
"Florida","15Hz","sine","E78",17.5616376782163,-41.0535015078989,0.2805186
"Florida","15Hz","sine","E79",16.3380561246601,-24.5721384105547,0.193342666666667
"Florida","15Hz","sine","E80",14.2590609871468,-4.99065843399723,0.163973866666667
"Florida","15Hz","sine","E81",1.66253150865048e-14,-135.756,0.392194533333333
"Florida","15Hz","sine","E82",15.7052501655887,-118.019611578908,0.387216666666667
"Florida","15Hz","sine","E83",29.8089612459443,-93.6860097636664,0.444677333333333
"Florida","15Hz","sine","E84",32.9982073155436,-70.0930032026051,0.388337333333333
"Florida","15Hz","sine","E85",33.5739711579434,-49.4397118183913,0.2881584
"Florida","15Hz","sine","E86",31.8703858461666,-30.6802729781934,0.2153694
"Florida","15Hz","sine","E87",29.3939238752213,-11.4188613800894,0.1515842
"Florida","15Hz","sine","E88",34.2137515878335,-132.964697639208,0.323456333333333
"Florida","15Hz","sine","E89",50.7971288111611,-109.433046236237,0.256082666666667
"Florida","15Hz","sine","E90",53.2724548220446,-83.4923179534095,0.3212028
"Florida","15Hz","sine","E91",49.0164711950736,-60.6384229311954,0.257060933333333
"Florida","15Hz","sine","E92",49.3286473753904,-38.0293353099208,0.1858364
"Florida","15Hz","sine","E93",48.4277069849025,-19.0176228846936,0.162900133333333
"Florida","15Hz","sine","E94",70.8544927411257,-119.808404222733,0.243387066666667
"Florida","15Hz","sine","E95",82.7166311762146,-89.8591836311575,0.195727833333333
"Florida","15Hz","sine","E96",72.0824426385969,-68.7392048197634,0.2312994
"Florida","15Hz","sine","E97",64.3973497966683,-45.8325114211031,0.2109978
"Florida","15Hz","sine","E98",61.3490707363697,-27.4299165836118,0.1745984
"Florida","15Hz","sine","E99",111.844618176326,-90.215004411638,0.2124916
"Florida","15Hz","sine","E100",107.771903337525,-61.2478444600876,0.190029066666667
"Florida","15Hz","sine","E101",87.6147402607277,-51.9804690729627,0.192832
"Florida","15Hz","sine","E102",77.0757795587277,-24.2279722926707,0.180059466666667
"Florida","15Hz","sine","E103",62.3658981365752,-7.23363018257962,0.1558316
"Florida","15Hz","sine","E104",45.139000940819,2.34746545549408,0.1618852
"Florida","15Hz","sine","E105",28.5960902390953,7.43167134886356,0.169292733333333
"Florida","15Hz","sine","E106",9.06629877496366,11.5485593631021,0.1725182
"Florida","15Hz","sine","E107",134.514184844694,-53.5568924748948,0.204176
"Florida","15Hz","sine","E108",102.023724252225,-26.0624191069444,0.169010533333333
"Florida","15Hz","sine","E109",82.0312253490634,0.356499272328901,0.165870933333333
"Florida","15Hz","sine","E110",58.7070104036568,13.6367088941921,0.169939466666667
"Florida","15Hz","sine","E111",39.6304283909149,22.4510456227002,0.173507466666667
"Florida","15Hz","sine","E112",18.7176485153145,25.0067456910559,0.175040066666667
"Florida","15Hz","sine","E113",148.427539841507,9.81951733019121,0.178167333333333
"Florida","15Hz","sine","E114",127.856243406767,23.8953117140088,0.196376733333333
"Florida","15Hz","sine","E115",106.979294016482,12.6447944916077,0.156274
"Florida","15Hz","sine","E116",73.2735964589411,31.8739532843394,0.162885333333333
"Florida","15Hz","sine","E117",50.0298983002845,37.5034658673461,0.1671082
"Florida","15Hz","sine","E118",31.3121246459833,41.9182840077502,0.168204933333333
"Florida","15Hz","sine","E119",147.073602828489,55.1905344696692,0.162689533333333
"Florida","15Hz","sine","E120",132.385776483018,49.089223063604,0.1919734
"Florida","15Hz","sine","E121",111.066561880691,61.2336542760814,0.179416
"Florida","15Hz","sine","E122",86.5427774390136,55.8179182444255,0.168703266666667
"Florida","15Hz","sine","E123",56.2717346283799,54.0022587112168,0.1736922
"Florida","15Hz","sine","E124",39.5281102525102,53.3724044414846,0.169433666666667
"Florida","15Hz","sine","E125",107.29091960617,79.3302648808283,0.183223133333333
"Florida","15Hz","sine","E126",71.1683422201787,126.406610434864,0.197438133333333
"Florida","15Hz","sine","E127",-71.1683422201787,126.406610434864,0.2059568
"Florida","15Hz","sine","E128",-107.29091960617,79.3302648808283,0.1752828
"Florida","15Hz","sine","Cz",0,0,0.1718018
"Leipzig","6Hz","box","Fp1",-31.5883351989959,97.2188992087232,1.24595844615385
"Leipzig","6Hz","box","AF7",-60.0845840598412,82.6993351989959,0.979058564102564
"Leipzig","6Hz","box","AF3",-34.7485187168438,74.5184388657274,1.41652035897436
"Leipzig","6Hz","box","F1",-20.8116439038144,51.5106262243125,1.8311781025641
"Leipzig","6Hz","box","F3",-41.9542731897285,51.8092126664904,1.70108164102564
"Leipzig","6Hz","box","F5",-62.8929681582845,54.6720231218949,1.14529733333333
"Leipzig","6Hz","box","F7",-82.6993351989959,60.0845840598412,1.12652866666667
"Leipzig","6Hz","box","FT7",-97.2188992087232,31.5883351989959,1.32135353846154
"Leipzig","6Hz","box","FC5",-74.6864341197762,28.669435963624,1.16957533333333
"Leipzig","6Hz","box","FC3",-49.0530364688705,26.081962142133,1.48634703076923
"Leipzig","6Hz","box","FC1",-25.1418887118689,25.1418887118689,1.63100015384615
"Leipzig","6Hz","box","C1",-25.556,1.56485367995049e-15,1.36259917435897
"Leipzig","6Hz","box","C3",-51.112,3.12970735990098e-15,1.20714305128205
"Leipzig","6Hz","box","C5",-76.666,4.69443857517155e-15,1.00502364102564
"Leipzig","6Hz","box","T7",-102.222,6.25929225512204e-15,18.6261328205128
"Leipzig","6Hz","box","TP7",-97.2188992087232,-31.5883351989959,2.04000907692308
"Leipzig","6Hz","box","CP5",-74.6864341197762,-28.669435963624,1.55753
"Leipzig","6Hz","box","CP3",-49.0530364688705,-26.081962142133,1.64076169230769
"Leipzig","6Hz","box","CP1",-25.1418887118689,-25.1418887118689,1.69794261538462
"Leipzig","6Hz","box","P1",-20.8116439038144,-51.5106262243124,5.13503876923077
"Leipzig","6Hz","box","P3",-41.9542731897285,-51.8092126664904,4.83759287179487
"Leipzig","6Hz","box","P5",-62.8929681582845,-54.6720231218949,4.40267897435897
"Leipzig","6Hz","box","P7",-82.6993351989959,-60.0845840598412,4.57141743589744
"Leipzig","6Hz","box","P9",-103.374573507242,-75.1060239674276,4.75985296410256
"Leipzig","6Hz","box","PO7",-60.0845840598412,-82.6993351989959,5.70138348717949
"Leipzig","6Hz","box","PO3",-34.7485187168438,-74.5184388657274,5.16618307692308
"Leipzig","6Hz","box","O1",-31.5883351989959,-97.2188992087232,13.5656051282051
"Leipzig","6Hz","box","Iz",1.5648291870145e-14,-127.778,27.7092758974359
"Leipzig","6Hz","box","Oz",1.25185845102441e-14,-102.222,23.5411794871795
"Leipzig","6Hz","box","POz",9.3888771503431e-15,-76.666,6.78565897435897
"Leipzig","6Hz","box","Pz",6.25941471980195e-15,-51.112,5.57301574358974
"Leipzig","6Hz","box","CPz",3.12970735990098e-15,-25.556,2.30571897435897
"Leipzig","6Hz","box","Fpz",0,102.222,1.34067523076923
"Leipzig","6Hz","box","Fp2",31.5883351989959,97.2188992087232,1.1783006
"Leipzig","6Hz","box","AF8",60.0845840598412,82.6993351989959,1.28519430769231
"Leipzig","6Hz","box","AF4",34.7485187168438,74.5184388657274,1.24437461538462
"Leipzig","6Hz","box","Afz",0,76.666,1.63827353846154
"Leipzig","6Hz","box","Fz",0,51.112,1.70388979487179
"Leipzig","6Hz","box","F2",20.8116439038144,51.5106262243125,1.55516517435897
"Leipzig","6Hz","box","F4",41.9542731897285,51.8092126664904,1.72540723076923
"Leipzig","6Hz","box","F6",62.8929681582845,54.6720231218949,1.46151384615385
"Leipzig","6Hz","box","F8",82.6993351989959,60.0845840598412,1.54770579487179
"Leipzig","6Hz","box","FT8",97.2188992087232,31.5883351989959,1.70787446153846
"Leipzig","6Hz","box","FC6",74.6864341197762,28.669435963624,1.19573358974359
"Leipzig","6Hz","box","FC4",49.0530364688705,26.081962142133,1.27080484102564
"Leipzig","6Hz","box","FC2",25.1418887118689,25.1418887118689,1.51516074358974
"Leipzig","6Hz","box","FCz",0,25.556,1.82432820512821
"Leipzig","6Hz","box","Cz",0,0,1.68221368205128
"Leipzig","6Hz","box","C2",25.556,1.56485367995049e-15,1.32268082051282
"Leipzig","6Hz","box","C4",51.112,3.12970735990098e-15,1.17388118461538
"Leipzig","6Hz","box","C6",76.666,4.69443857517155e-15,1.72437533333333
"Leipzig","6Hz","box","T8",102.222,6.25929225512204e-15,17.8559502564103
"Leipzig","6Hz","box","TP8",97.2188992087232,-31.5883351989959,2.77526164102564
"Leipzig","6Hz","box","CP6",74.6864341197762,-28.669435963624,2.72215123076923
"Leipzig","6Hz","box","CP4",49.0530364688705,-26.081962142133,2.6705242051282
"Leipzig","6Hz","box","CP2",25.1418887118689,-25.1418887118689,2.14911225641026
"Leipzig","6Hz","box","P2",20.8116439038144,-51.5106262243124,5.76768794871795
"Leipzig","6Hz","box","P4",41.9542731897285,-51.8092126664904,6.83560717948718
"Leipzig","6Hz","box","P6",62.8929681582845,-54.6720231218949,7.84675846153846
"Leipzig","6Hz","box","P8",82.6993351989959,-60.0845840598412,8.52778358974359
"Leipzig","6Hz","box","P10",103.374573507242,-75.1060239674276,7.33798569230769
"Leipzig","6Hz","box","PO8",60.0845840598412,-82.6993351989959,12.3757717948718
"Leipzig","6Hz","box","PO4",34.7485187168438,-74.5184388657274,7.71883266666667
"Leipzig","6Hz","box","O2",31.5883351989959,-97.2188992087232,14.6536605128205
"Leipzig","6Hz","sine","Fp1",-31.5883351989959,97.2188992087232,0.939240425641026
"Leipzig","6Hz","sine","AF7",-60.0845840598412,82.6993351989959,0.825999297435898
"Leipzig","6Hz","sine","AF3",-34.7485187168438,74.5184388657274,1.16615917948718
"Leipzig","6Hz","sine","F1",-20.8116439038144,51.5106262243125,1.2458778974359
"Leipzig","6Hz","sine","F3",-41.9542731897285,51.8092126664904,1.33363876923077
"Leipzig","6Hz","sine","F5",-62.8929681582845,54.6720231218949,0.992969846153846
"Leipzig","6Hz","sine","F7",-82.6993351989959,60.0845840598412,1.04852087179487
"Leipzig","6Hz","sine","FT7",-97.2188992087232,31.5883351989959,1.23272882051282
"Leipzig","6Hz","sine","FC5",-74.6864341197762,28.669435963624,1.04223205128205
"Leipzig","6Hz","sine","FC3",-49.0530364688705,26.081962142133,1.12167594871795
"Leipzig","6Hz","sine","FC1",-25.1418887118689,25.1418887118689,1.24516794871795
"Leipzig","6Hz","sine","C1",-25.556,1.56485367995049e-15,1.24282184615385
"Leipzig","6Hz","sine","C3",-51.112,3.12970735990098e-15,1.26266702564103
"Leipzig","6Hz","sine","C5",-76.666,4.69443857517155e-15,1.17288902564103
"Leipzig","6Hz","sine","T7",-102.222,6.25929225512204e-15,13.2536558974359
"Leipzig","6Hz","sine","TP7",-97.2188992087232,-31.5883351989959,1.57224994871795
"Leipzig","6Hz","sine","CP5",-74.6864341197762,-28.669435963624,1.21189175384615
"Leipzig","6Hz","sine","CP3",-49.0530364688705,-26.081962142133,1.45706574358974
"Leipzig","6Hz","sine","CP1",-25.1418887118689,-25.1418887118689,1.30873815384615
"Leipzig","6Hz","sine","P1",-20.8116439038144,-51.5106262243124,3.58739923076923
"Leipzig","6Hz","sine","P3",-41.9542731897285,-51.8092126664904,3.81999630769231
"Leipzig","6Hz","sine","P5",-62.8929681582845,-54.6720231218949,3.15298166666667
"Leipzig","6Hz","sine","P7",-82.6993351989959,-60.0845840598412,2.81418035897436
"Leipzig","6Hz","sine","P9",-103.374573507242,-75.1060239674276,3.17560707692308
"Leipzig","6Hz","sine","PO7",-60.0845840598412,-82.6993351989959,4.0419598974359
"Leipzig","6Hz","sine","PO3",-34.7485187168438,-74.5184388657274,3.95010615384615
"Leipzig","6Hz","sine","O1",-31.5883351989959,-97.2188992087232,9.34120923076923
"Leipzig","6Hz","sine","Iz",1.5648291870145e-14,-127.778,19.6514676923077
"Leipzig","6Hz","sine","Oz",1.25185845102441e-14,-102.222,16.2826405128205
"Leipzig","6Hz","sine","POz",9.3888771503431e-15,-76.666,4.55925487179487
"Leipzig","6Hz","sine","Pz",6.25941471980195e-15,-51.112,3.52119692307692
"Leipzig","6Hz","sine","CPz",3.12970735990098e-15,-25.556,1.39305023076923
"Leipzig","6Hz","sine","Fpz",0,102.222,0.918722769230769
"Leipzig","6Hz","sine","Fp2",31.5883351989959,97.2188992087232,0.913987538461538
"Leipzig","6Hz","sine","AF8",60.0845840598412,82.6993351989959,1.02188526666667
"Leipzig","6Hz","sine","AF4",34.7485187168438,74.5184388657274,1.05815620512821
"Leipzig","6Hz","sine","Afz",0,76.666,1.17833682051282
"Leipzig","6Hz","sine","Fz",0,51.112,1.00168323589744
"Leipzig","6Hz","sine","F2",20.8116439038144,51.5106262243125,1.0795201025641
"Leipzig","6Hz","sine","F4",41.9542731897285,51.8092126664904,1.12509167692308
"Leipzig","6Hz","sine","F6",62.8929681582845,54.6720231218949,1.11600430769231
"Leipzig","6Hz","sine","F8",82.6993351989959,60.0845840598412,1.41811958974359
"Leipzig","6Hz","sine","FT8",97.2188992087232,31.5883351989959,1.44121235897436
"Leipzig","6Hz","sine","FC6",74.6864341197762,28.669435963624,0.847827092307692
"Leipzig","6Hz","sine","FC4",49.0530364688705,26.081962142133,0.93027557948718
"Leipzig","6Hz","sine","FC2",25.1418887118689,25.1418887118689,1.39411225641026
"Leipzig","6Hz","sine","FCz",0,25.556,1.56815271794872
"Leipzig","6Hz","sine","Cz",0,0,1.61019997948718
"Leipzig","6Hz","sine","C2",25.556,1.56485367995049e-15,1.34091943589744
"Leipzig","6Hz","sine","C4",51.112,3.12970735990098e-15,1.13689057948718
"Leipzig","6Hz","sine","C6",76.666,4.69443857517155e-15,1.46827307692308
"Leipzig","6Hz","sine","T8",102.222,6.25929225512204e-15,12.4190594871795
"Leipzig","6Hz","sine","TP8",97.2188992087232,-31.5883351989959,1.77343948717949
"Leipzig","6Hz","sine","CP6",74.6864341197762,-28.669435963624,1.72181122051282
"Leipzig","6Hz","sine","CP4",49.0530364688705,-26.081962142133,1.93040030769231
"Leipzig","6Hz","sine","CP2",25.1418887118689,-25.1418887118689,1.39822271794872
"Leipzig","6Hz","sine","P2",20.8116439038144,-51.5106262243124,3.85431076923077
"Leipzig","6Hz","sine","P4",41.9542731897285,-51.8092126664904,4.96393630769231
"Leipzig","6Hz","sine","P6",62.8929681582845,-54.6720231218949,5.35715097435897
"Leipzig","6Hz","sine","P8",82.6993351989959,-60.0845840598412,5.66523507692308
"Leipzig","6Hz","sine","P10",103.374573507242,-75.1060239674276,5.02992682051282
"Leipzig","6Hz","sine","PO8",60.0845840598412,-82.6993351989959,8.63012461538461
"Leipzig","6Hz","sine","PO4",34.7485187168438,-74.5184388657274,6.03885743589744
"Leipzig","6Hz","sine","O2",31.5883351989959,-97.2188992087232,9.83076358974359
"Leipzig","8.57Hz","box","Fp1",-31.5883351989959,97.2188992087232,0.908787619047619
"Leipzig","8.57Hz","box","AF7",-60.0845840598412,82.6993351989959,0.910218285714286
"Leipzig","8.57Hz","box","AF3",-34.7485187168438,74.5184388657274,0.927128619047619
"Leipzig","8.57Hz","box","F1",-20.8116439038144,51.5106262243125,1.44124133333333
"Leipzig","8.57Hz","box","F3",-41.9542731897285,51.8092126664904,1.36519552380952
"Leipzig","8.57Hz","box","F5",-62.8929681582845,54.6720231218949,0.955694619047619
"Leipzig","8.57Hz","box","F7",-82.6993351989959,60.0845840598412,1.11756366666667
"Leipzig","8.57Hz","box","FT7",-97.2188992087232,31.5883351989959,1.35958652857143
"Leipzig","8.57Hz","box","FC5",-74.6864341197762,28.669435963624,0.8110035
"Leipzig","8.57Hz","box","FC3",-49.0530364688705,26.081962142133,0.942663523809524
"Leipzig","8.57Hz","box","FC1",-25.1418887118689,25.1418887118689,1.28458776190476
"Leipzig","8.57Hz","box","C1",-25.556,1.56485367995049e-15,0.940475523809524
"Leipzig","8.57Hz","box","C3",-51.112,3.12970735990098e-15,0.985161476190476
"Leipzig","8.57Hz","box","C5",-76.666,4.69443857517155e-15,1.23422727619048
"Leipzig","8.57Hz","box","T7",-102.222,6.25929225512204e-15,13.9802352380952
"Leipzig","8.57Hz","box","TP7",-97.2188992087232,-31.5883351989959,1.962864
"Leipzig","8.57Hz","box","CP5",-74.6864341197762,-28.669435963624,1.44114957142857
"Leipzig","8.57Hz","box","CP3",-49.0530364688705,-26.081962142133,1.63327038095238
"Leipzig","8.57Hz","box","CP1",-25.1418887118689,-25.1418887118689,1.67609457142857
"Leipzig","8.57Hz","box","P1",-20.8116439038144,-51.5106262243124,4.83603352380952
"Leipzig","8.57Hz","box","P3",-41.9542731897285,-51.8092126664904,3.94585142857143
"Leipzig","8.57Hz","box","P5",-62.8929681582845,-54.6720231218949,4.6661319047619
"Leipzig","8.57Hz","box","P7",-82.6993351989959,-60.0845840598412,6.31546666666667
"Leipzig","8.57Hz","box","P9",-103.374573507242,-75.1060239674276,6.38350142857143
"Leipzig","8.57Hz","box","PO7",-60.0845840598412,-82.6993351989959,9.15538523809524
"Leipzig","8.57Hz","box","PO3",-34.7485187168438,-74.5184388657274,4.78497666666667
"Leipzig","8.57Hz","box","O1",-31.5883351989959,-97.2188992087232,11.6223866666667
"Leipzig","8.57Hz","box","Iz",1.5648291870145e-14,-127.778,20.3949814285714
"Leipzig","8.57Hz","box","Oz",1.25185845102441e-14,-102.222,17.5511538095238
"Leipzig","8.57Hz","box","POz",9.3888771503431e-15,-76.666,7.38557428571429
"Leipzig","8.57Hz","box","Pz",6.25941471980195e-15,-51.112,6.15457285714286
"Leipzig","8.57Hz","box","CPz",3.12970735990098e-15,-25.556,2.55750538095238
"Leipzig","8.57Hz","box","Fpz",0,102.222,1.06793647619048
"Leipzig","8.57Hz","box","Fp2",31.5883351989959,97.2188992087232,1.10954785714286
"Leipzig","8.57Hz","box","AF8",60.0845840598412,82.6993351989959,1.02269147142857
"Leipzig","8.57Hz","box","AF4",34.7485187168438,74.5184388657274,0.85555489047619
"Leipzig","8.57Hz","box","Afz",0,76.666,1.10188466666667
"Leipzig","8.57Hz","box","Fz",0,51.112,1.47772766666667
"Leipzig","8.57Hz","box","F2",20.8116439038144,51.5106262243125,1.58294638095238
"Leipzig","8.57Hz","box","F4",41.9542731897285,51.8092126664904,1.45308371428571
"Leipzig","8.57Hz","box","F6",62.8929681582845,54.6720231218949,0.839760904761905
"Leipzig","8.57Hz","box","F8",82.6993351989959,60.0845840598412,1.1896100952381
"Leipzig","8.57Hz","box","FT8",97.2188992087232,31.5883351989959,1.47355819047619
"Leipzig","8.57Hz","box","FC6",74.6864341197762,28.669435963624,1.06629157142857
"Leipzig","8.57Hz","box","FC4",49.0530364688705,26.081962142133,1.2660360952381
"Leipzig","8.57Hz","box","FC2",25.1418887118689,25.1418887118689,1.47745541428571
"Leipzig","8.57Hz","box","FCz",0,25.556,1.76110447619048
"Leipzig","8.57Hz","box","Cz",0,0,1.52584555238095
"Leipzig","8.57Hz","box","C2",25.556,1.56485367995049e-15,1.1900090952381
"Leipzig","8.57Hz","box","C4",51.112,3.12970735990098e-15,1.32021635714286
"Leipzig","8.57Hz","box","C6",76.666,4.69443857517155e-15,1.65685119047619
"Leipzig","8.57Hz","box","T8",102.222,6.25929225512204e-15,13.9989185714286
"Leipzig","8.57Hz","box","TP8",97.2188992087232,-31.5883351989959,2.30465380952381
"Leipzig","8.57Hz","box","CP6",74.6864341197762,-28.669435963624,2.14593128571429
"Leipzig","8.57Hz","box","CP4",49.0530364688705,-26.081962142133,2.59977333333333
"Leipzig","8.57Hz","box","CP2",25.1418887118689,-25.1418887118689,2.29919261904762
"Leipzig","8.57Hz","box","P2",20.8116439038144,-51.5106262243124,5.62221571428571
"Leipzig","8.57Hz","box","P4",41.9542731897285,-51.8092126664904,5.44269757142857
"Leipzig","8.57Hz","box","P6",62.8929681582845,-54.6720231218949,6.90448523809524
"Leipzig","8.57Hz","box","P8",82.6993351989959,-60.0845840598412,9.45232666666667
"Leipzig","8.57Hz","box","P10",103.374573507242,-75.1060239674276,8.72580166666667
"Leipzig","8.57Hz","box","PO8",60.0845840598412,-82.6993351989959,13.4438991428571
"Leipzig","8.57Hz","box","PO4",34.7485187168438,-74.5184388657274,6.39105338095238
"Leipzig","8.57Hz","box","O2",31.5883351989959,-97.2188992087232,13.1189519047619
"Leipzig","8.57Hz","sine","Fp1",-31.5883351989959,97.2188992087232,0.826011461904762
"Leipzig","8.57Hz","sine","AF7",-60.0845840598412,82.6993351989959,0.817818561904762
"Leipzig","8.57Hz","sine","AF3",-34.7485187168438,74.5184388657274,0.925154285714286
"Leipzig","8.57Hz","sine","F1",-20.8116439038144,51.5106262243125,1.43428280952381
"Leipzig","8.57Hz","sine","F3",-41.9542731897285,51.8092126664904,1.35329157142857
"Leipzig","8.57Hz","sine","F5",-62.8929681582845,54.6720231218949,0.947219428571429
"Leipzig","8.57Hz","sine","F7",-82.6993351989959,60.0845840598412,0.927259542857143
"Leipzig","8.57Hz","sine","FT7",-97.2188992087232,31.5883351989959,0.810181714285714
"Leipzig","8.57Hz","sine","FC5",-74.6864341197762,28.669435963624,0.738826619047619
"Leipzig","8.57Hz","sine","FC3",-49.0530364688705,26.081962142133,1.061951
"Leipzig","8.57Hz","sine","FC1",-25.1418887118689,25.1418887118689,1.32458595238095
"Leipzig","8.57Hz","sine","C1",-25.556,1.56485367995049e-15,0.8758988
"Leipzig","8.57Hz","sine","C3",-51.112,3.12970735990098e-15,0.932902819047619
"Leipzig","8.57Hz","sine","C5",-76.666,4.69443857517155e-15,0.810625366666667
"Leipzig","8.57Hz","sine","T7",-102.222,6.25929225512204e-15,10.0136719047619
"Leipzig","8.57Hz","sine","TP7",-97.2188992087232,-31.5883351989959,1.59716838095238
"Leipzig","8.57Hz","sine","CP5",-74.6864341197762,-28.669435963624,1.2349679047619
"Leipzig","8.57Hz","sine","CP3",-49.0530364688705,-26.081962142133,1.5195300952381
"Leipzig","8.57Hz","sine","CP1",-25.1418887118689,-25.1418887118689,1.39746452380952
"Leipzig","8.57Hz","sine","P1",-20.8116439038144,-51.5106262243124,3.50766095238095
"Leipzig","8.57Hz","sine","P3",-41.9542731897285,-51.8092126664904,2.93782079047619
"Leipzig","8.57Hz","sine","P5",-62.8929681582845,-54.6720231218949,3.14966619047619
"Leipzig","8.57Hz","sine","P7",-82.6993351989959,-60.0845840598412,4.13377142857143
"Leipzig","8.57Hz","sine","P9",-103.374573507242,-75.1060239674276,4.04673666666667
"Leipzig","8.57Hz","sine","PO7",-60.0845840598412,-82.6993351989959,5.91664904761905
"Leipzig","8.57Hz","sine","PO3",-34.7485187168438,-74.5184388657274,3.40877585714286
"Leipzig","8.57Hz","sine","O1",-31.5883351989959,-97.2188992087232,8.26684952380952
"Leipzig","8.57Hz","sine","Iz",1.5648291870145e-14,-127.778,13.9464942857143
"Leipzig","8.57Hz","sine","Oz",1.25185845102441e-14,-102.222,11.9827447619048
"Leipzig","8.57Hz","sine","POz",9.3888771503431e-15,-76.666,4.71869238095238
"Leipzig","8.57Hz","sine","Pz",6.25941471980195e-15,-51.112,4.19113095238095
"Leipzig","8.57Hz","sine","CPz",3.12970735990098e-15,-25.556,1.67049942857143
"Leipzig","8.57Hz","sine","Fpz",0,102.222,0.980661047619048
"Leipzig","8.57Hz","sine","Fp2",31.5883351989959,97.2188992087232,1.00542942857143
"Leipzig","8.57Hz","sine","AF8",60.0845840598412,82.6993351989959,0.88487919047619
"Leipzig","8.57Hz","sine","AF4",34.7485187168438,74.5184388657274,0.913788571428571
"Leipzig","8.57Hz","sine","Afz",0,76.666,0.958357019047619
"Leipzig","8.57Hz","sine","Fz",0,51.112,1.26154752380952
"Leipzig","8.57Hz","sine","F2",20.8116439038144,51.5106262243125,1.27358942857143
"Leipzig","8.57Hz","sine","F4",41.9542731897285,51.8092126664904,1.26287319047619
"Leipzig","8.57Hz","sine","F6",62.8929681582845,54.6720231218949,1.17857828571429
"Leipzig","8.57Hz","sine","F8",82.6993351989959,60.0845840598412,1.33494685714286
"Leipzig","8.57Hz","sine","FT8",97.2188992087232,31.5883351989959,1.16320276190476
"Leipzig","8.57Hz","sine","FC6",74.6864341197762,28.669435963624,1.02751452380952
"Leipzig","8.57Hz","sine","FC4",49.0530364688705,26.081962142133,1.02789585714286
"Leipzig","8.57Hz","sine","FC2",25.1418887118689,25.1418887118689,1.23660680952381
"Leipzig","8.57Hz","sine","FCz",0,25.556,1.53868034761905
"Leipzig","8.57Hz","sine","Cz",0,0,1.33404438095238
"Leipzig","8.57Hz","sine","C2",25.556,1.56485367995049e-15,0.791737895238095
"Leipzig","8.57Hz","sine","C4",51.112,3.12970735990098e-15,0.879116533333333
"Leipzig","8.57Hz","sine","C6",76.666,4.69443857517155e-15,1.07680906666667
"Leipzig","8.57Hz","sine","T8",102.222,6.25929225512204e-15,10.062780952381
"Leipzig","8.57Hz","sine","TP8",97.2188992087232,-31.5883351989959,1.75279147619048
"Leipzig","8.57Hz","sine","CP6",74.6864341197762,-28.669435963624,1.52733195238095
"Leipzig","8.57Hz","sine","CP4",49.0530364688705,-26.081962142133,1.85835528571429
"Leipzig","8.57Hz","sine","CP2",25.1418887118689,-25.1418887118689,1.49767480952381
"Leipzig","8.57Hz","sine","P2",20.8116439038144,-51.5106262243124,3.9779870952381
"Leipzig","8.57Hz","sine","P4",41.9542731897285,-51.8092126664904,3.96345247619048
"Leipzig","8.57Hz","sine","P6",62.8929681582845,-54.6720231218949,4.54301242857143
"Leipzig","8.57Hz","sine","P8",82.6993351989959,-60.0845840598412,6.0225
"Leipzig","8.57Hz","sine","P10",103.374573507242,-75.1060239674276,5.40175966666667
"Leipzig","8.57Hz","sine","PO8",60.0845840598412,-82.6993351989959,9.06038571428571
"Leipzig","8.57Hz","sine","PO4",34.7485187168438,-74.5184388657274,4.34731571428571
"Leipzig","8.57Hz","sine","O2",31.5883351989959,-97.2188992087232,9.06788666666667
"Leipzig","15Hz","box","Fp1",-31.5883351989959,97.2188992087232,0.813478974358974
"Leipzig","15Hz","box","AF7",-60.0845840598412,82.6993351989959,0.645359548717949
"Leipzig","15Hz","box","AF3",-34.7485187168438,74.5184388657274,0.715755564102564
"Leipzig","15Hz","box","F1",-20.8116439038144,51.5106262243125,0.725894
"Leipzig","15Hz","box","F3",-41.9542731897285,51.8092126664904,0.76589117948718
"Leipzig","15Hz","box","F5",-62.8929681582845,54.6720231218949,0.527316205128205
"Leipzig","15Hz","box","F7",-82.6993351989959,60.0845840598412,0.682413174358974
"Leipzig","15Hz","box","FT7",-97.2188992087232,31.5883351989959,0.868094564102564
