"lab","freq","mod","electrode","x","y","amplitudeSNR"
"Florida","15Hz","sine","E48",-147.073602828489,55.1905344696692,8.65060786297544
"Florida","15Hz","sine","E49",-148.427539841507,9.81951733019121,8.52863960982287
"Florida","15Hz","sine","E50",-87.6147402607277,-51.9804690729627,8.55548084597267
"Florida","15Hz","sine","E51",-64.3973497966683,-45.8325114211031,8.87768123139438
"Florida","15Hz","sine","E52",-49.3286473753904,-38.0293353099208,8.67216744889631
"Florida","15Hz","sine","E53",-31.8703858461666,-30.6802729781934,8.77124861857854
"Florida","15Hz","sine","E54",-16.3380561246601,-24.5721384105547,8.44404844444318
"Florida","15Hz","sine","E55",1.86009153028893e-15,-15.1888,8.40211067732559
"Florida","15Hz","sine","E56",-134.514184844694,-53.5568924748948,9.03260209379164
"Florida","15Hz","sine","E57",-107.771903337525,-61.2478444600876,8.6442149394016
"Florida","15Hz","sine","E58",-72.0824426385969,-68.7392048197634,9.99535085944759
"Florida","15Hz","sine","E59",-49.0164711950736,-60.6384229311954,10.2762856111034
"Florida","15Hz","sine","E60",-33.5739711579434,-49.4397118183913,9.67689699513425
"Florida","15Hz","sine","E61",-17.5616376782163,-41.0535015078989,9.06889318571847
"Florida","15Hz","sine","E62",6.24863782796946e-15,-51.024,10.432157028523
"Florida","15Hz","sine","E63",-111.844618176326,-90.215004411638,9.22137365439142
"Florida","15Hz","sine","E64",-82.7166311762146,-89.8591836311575,9.0374071295227
"Florida","15Hz","sine","E65",-53.2724548220446,-83.4923179534095,10.0771082329008
"Florida","15Hz","sine","E66",-32.9982073155436,-70.0930032026051,9.90616293355677
"Florida","15Hz","sine","E67",-14.9843695227892,-59.7435310808167,9.43075132289785
"Florida","15Hz","sine","E68",-70.8544927411257,-119.808404222733,9.71089217201969
"Florida","15Hz","sine","E69",-50.7971288111611,-109.433046236237,9.67201424501737
"Florida","15Hz","sine","E70",-29.8089612459443,-93.6860097636664,10.2817360764103
"Florida","15Hz","sine","E71",-12.5941162529112,-75.6650426009803,11.0236567502268
"Florida","15Hz","sine","E72",8.04078595384169e-15,-65.658,11.8749522771246
"Florida","15Hz","sine","E73",-34.2137515878335,-132.964697639208,10.3053865075411
"Florida","15Hz","sine","E74",-15.7052501655887,-118.019611578908,11.2729734753591
"Florida","15Hz","sine","E75",1.18239648457677e-14,-96.55,15.8922408235143
"Florida","15Hz","sine","E76",12.5941162529112,-75.6650426009803,13.0803147924768
"Florida","15Hz","sine","E77",14.9843695227892,-59.7435310808167,12.2115530375751
"Florida","15Hz","sine","E78",17.5616376782163,-41.0535015078989,10.3616604565201
"Florida","15Hz","sine","E79",16.3380561246601,-24.5721384105547,8.91592647631413
"Florida","15Hz","sine","E80",14.2590609871468,-4.99065843399723,8.39311776776794
"Florida","15Hz","sine","E81",1.66253150865048e-14,-135.756,10.8771317815137
"Florida","15Hz","sine","E82",15.7052501655887,-118.019611578908,11.7714375284551
"Florida","15Hz","sine","E83",29.8089612459443,-93.6860097636664,11.7029968925316
"Florida","15Hz","sine","E84",32.9982073155436,-70.0930032026051,10.5941749196709
"Florida","15Hz","sine","E85",33.5739711579434,-49.4397118183913,9.8263987399009
"Florida","15Hz","sine","E86",31.8703858461666,-30.6802729781934,8.8537857211334
"Florida","15Hz","sine","E87",29.3939238752213,-11.4188613800894,8.10376499414922
"Florida","15Hz","sine","E88",34.2137515878335,-132.964697639208,9.74645235362079
"Florida","15Hz","sine","E89",50.7971288111611,-109.433046236237,9.26199272941762
"Florida","15Hz","sine","E90",53.2724548220446,-83.4923179534095,10.4205966607826
"Florida","15Hz","sine","E91",49.0164711950736,-60.6384229311954,11.7530028071303
"Florida","15Hz","sine","E92",49.3286473753904,-38.0293353099208,9.59937790997964
"Florida","15Hz","sine","E93",48.4277069849025,-19.0176228846936,8.7882821216764
"Florida","15Hz","sine","E94",70.8544927411257,-119.808404222733,9.68000832446521
"Florida","15Hz","sine","E95",82.7166311762146,-89.8591836311575,8.95920519917327
"Florida","15Hz","sine","E96",72.0824426385969,-68.7392048197634,9.78012898406914
"Florida","15Hz","sine","E97",64.3973497966683,-45.8325114211031,9.85982304339455
"Florida","15Hz","sine","E98",61.3490707363697,-27.4299165836118,9.16900019579697
"Florida","15Hz","sine","E99",111.844618176326,-90.215004411638,9.46568882820116
"Florida","15Hz","sine","E100",107.771903337525,-61.2478444600876,8.68103636058707
"Florida","15Hz","sine","E101",87.6147402607277,-51.9804690729627,8.89895498574456
"Florida","15Hz","sine","E102",77.0757795587277,-24.2279722926707,9.03523745670866
"Florida","15Hz","sine","E103",62.3658981365752,-7.23363018257962,8.18326280140619
"Florida","15Hz","sine","E104",45.139000940819,2.34746545549408,8.75630029659671
"Florida","15Hz","sine","E105",28.5960902390953,7.43167134886356,8.41101246513512
"Florida","15Hz","sine","E106",9.06629877496366,11.5485593631021,8.66221296533296
"Florida","15Hz","sine","E107",134.514184844694,-53.5568924748948,9.04164386068258
"Florida","15Hz","sine","E108",102.023724252225,-26.0624191069444,8.76141593208064
"Florida","15Hz","sine","E109",82.0312253490634,0.356499272328901,8.42338364824307
"Florida","15Hz","sine","E110",58.7070104036568,13.6367088941921,7.96736294247364
"Florida","15Hz","sine","E111",39.6304283909149,22.4510456227002,8.47281623055276
"Florida","15Hz","sine","E112",18.7176485153145,25.0067456910559,8.42272733743011
"Florida","15Hz","sine","E113",148.427539841507,9.81951733019121,9.28567237753413
"Florida","15Hz","sine","E114",127.856243406767,23.8953117140088,8.81162813928118
"Florida","15Hz","sine","E115",106.979294016482,12.6447944916077,8.20132857381537
"Florida","15Hz","sine","E116",73.2735964589411,31.8739532843394,8.32444155886226
"Florida","15Hz","sine","E117",50.0298983002845,37.5034658673461,8.26455437630141
"Florida","15Hz","sine","E118",31.3121246459833,41.9182840077502,8.91516562588682
"Florida","15Hz","sine","E119",147.073602828489,55.1905344696692,8.95559153898497
"Florida","15Hz","sine","E120",132.385776483018,49.089223063604,8.66141995275778
"Florida","15Hz","sine","E121",111.066561880691,61.2336542760814,8.61743303198724
"Florida","15Hz","sine","E122",86.5427774390136,55.8179182444255,8.48430610000669
"Florida","15Hz","sine","E123",56.2717346283799,54.0022587112168,8.38547039062516
"Florida","15Hz","sine","E124",39.5281102525102,53.3724044414846,8.63181688280662
"Florida","15Hz","sine","E125",107.29091960617,79.3302648808283,8.81027398109138
"Florida","15Hz","sine","E126",71.1683422201787,126.406610434864,8.4808365565103
"Florida","15Hz","sine","E127",-71.1683422201787,126.406610434864,9.14017433663913
"Florida","15Hz","sine","E128",-107.29091960617,79.3302648808283,8.21980309398501
"Florida","15Hz","sine","Cz",0,0,8.12707276282445
"Leipzig","6Hz","square","Fp1",-31.5883351989959,97.2188992087232,4.88543562314869
"Leipzig","6Hz","square","AF7",-60.0845840598412,82.6993351989959,4.84620267035697
"Leipzig","6Hz","square","AF3",-34.7485187168438,74.5184388657274,5.12837613335173
"Leipzig","6Hz","square","F1",-20.8116439038144,51.5106262243125,5.36092162788305
"Leipzig","6Hz","square","F3",-41.9542731897285,51.8092126664904,5.24678782828619
"Leipzig","6Hz","square","F5",-62.8929681582845,54.6720231218949,4.92610475402366
"Leipzig","6Hz","square","F7",-82.6993351989959,60.0845840598412,4.74908543968279
"Leipzig","6Hz","square","FT7",-97.2188992087232,31.5883351989959,4.93273315072371
"Leipzig","6Hz","square","FC5",-74.6864341197762,28.669435963624,4.85237592958791
"Leipzig","6Hz","square","FC3",-49.0530364688705,26.081962142133,4.94141312873009
"Leipzig","6Hz","square","FC1",-25.1418887118689,25.1418887118689,5.11762914815348
"Leipzig","6Hz","square","C1",-25.556,1.56485367995049e-15,5.15132441691655
"Leipzig","6Hz","square","C3",-51.112,3.12970735990098e-15,4.9294570365414
"Leipzig","6Hz","square","C5",-76.666,4.69443857517155e-15,4.79265067947965
"Leipzig","6Hz","square","T7",-102.222,6.25929225512204e-15,12.0355628804894
"Leipzig","6Hz","square","TP7",-97.2188992087232,-31.5883351989959,5.18582477214563
"Leipzig","6Hz","square","CP5",-74.6864341197762,-28.669435963624,4.84808803157522
"Leipzig","6Hz","square","CP3",-49.0530364688705,-26.081962142133,4.91457183048132
"Leipzig","6Hz","square","CP1",-25.1418887118689,-25.1418887118689,5.08569560345188
"Leipzig","6Hz","square","P1",-20.8116439038144,-51.5106262243124,6.92900622409566
"Leipzig","6Hz","square","P3",-41.9542731897285,-51.8092126664904,7.34418219835213
"Leipzig","6Hz","square","P5",-62.8929681582845,-54.6720231218949,6.97132531396391
"Leipzig","6Hz","square","P7",-82.6993351989959,-60.0845840598412,6.33409196810336
"Leipzig","6Hz","square","P9",-103.374573507242,-75.1060239674276,6.55267244597453
"Leipzig","6Hz","square","PO7",-60.0845840598412,-82.6993351989959,6.10433407499776
"Leipzig","6Hz","square","PO3",-34.7485187168438,-74.5184388657274,7.11075204282634
"Leipzig","6Hz","square","O1",-31.5883351989959,-97.2188992087232,9.14689952326318
"Leipzig","6Hz","square","Iz",1.5648291870145e-14,-127.778,15.4851585042554
"Leipzig","6Hz","square","Oz",1.25185845102441e-14,-102.222,13.6831544672505
"Leipzig","6Hz","square","POz",9.3888771503431e-15,-76.666,7.61501513027853
"Leipzig","6Hz","square","Pz",6.25941471980195e-15,-51.112,6.8009683076219
"Leipzig","6Hz","square","CPz",3.12970735990098e-15,-25.556,5.14371584061854
"Leipzig","6Hz","square","Fpz",0,102.222,5.07719299818151
"Leipzig","6Hz","square","Fp2",31.5883351989959,97.2188992087232,5.20726637275227
"Leipzig","6Hz","square","AF8",60.0845840598412,82.6993351989959,4.90167573148881
"Leipzig","6Hz","square","AF4",34.7485187168438,74.5184388657274,4.97494270997565
"Leipzig","6Hz","square","Afz",0,76.666,5.35090682993045
"Leipzig","6Hz","square","Fz",0,51.112,5.40497694808919
"Leipzig","6Hz","square","F2",20.8116439038144,51.5106262243125,5.22593312317447
"Leipzig","6Hz","square","F4",41.9542731897285,51.8092126664904,5.01533540469929
"Leipzig","6Hz","square","F6",62.8929681582845,54.6720231218949,4.93380325853983
"Leipzig","6Hz","square","F8",82.6993351989959,60.0845840598412,4.72564528725622
"Leipzig","6Hz","square","FT8",97.2188992087232,31.5883351989959,4.89953768574496
"Leipzig","6Hz","square","FC6",74.6864341197762,28.669435963624,4.8624257862159
"Leipzig","6Hz","square","FC4",49.0530364688705,26.081962142133,5.05954877011903
"Leipzig","6Hz","square","FC2",25.1418887118689,25.1418887118689,5.13716857062208
"Leipzig","6Hz","square","FCz",0,25.556,5.17975634849233
"Leipzig","6Hz","square","Cz",0,0,4.78613515941231
"Leipzig","6Hz","square","C2",25.556,1.56485367995049e-15,4.90310944628271
"Leipzig","6Hz","square","C4",51.112,3.12970735990098e-15,5.13318744878241
"Leipzig","6Hz","square","C6",76.666,4.69443857517155e-15,4.68392004161624
"Leipzig","6Hz","square","T8",102.222,6.25929225512204e-15,11.2858416228401
"Leipzig","6Hz","square","TP8",97.2188992087232,-31.5883351989959,5.7321153848502
"Leipzig","6Hz","square","CP6",74.6864341197762,-28.669435963624,5.57834560530864
"Leipzig","6Hz","square","CP4",49.0530364688705,-26.081962142133,5.68162109730472
"Leipzig","6Hz","square","CP2",25.1418887118689,-25.1418887118689,5.43616987016273
"Leipzig","6Hz","square","P2",20.8116439038144,-51.5106262243124,7.3206813058987
"Leipzig","6Hz","square","P4",41.9542731897285,-51.8092126664904,8.48662254880451
"Leipzig","6Hz","square","P6",62.8929681582845,-54.6720231218949,9.20902364198691
"Leipzig","6Hz","square","P8",82.6993351989959,-60.0845840598412,8.39114291096125
"Leipzig","6Hz","square","P10",103.374573507242,-75.1060239674276,7.502300563836
"Leipzig","6Hz","square","PO8",60.0845840598412,-82.6993351989959,8.48954141050898
"Leipzig","6Hz","square","PO4",34.7485187168438,-74.5184388657274,8.15990978383589
"Leipzig","6Hz","square","O2",31.5883351989959,-97.2188992087232,9.69843147365584
"Leipzig","6Hz","sine","Fp1",-31.5883351989959,97.2188992087232,5.06832967236269
"Leipzig","6Hz","sine","AF7",-60.0845840598412,82.6993351989959,4.80746130160161
"Leipzig","6Hz","sine","AF3",-34.7485187168438,74.5184388657274,4.8429212444857
"Leipzig","6Hz","sine","F1",-20.8116439038144,51.5106262243125,4.99797043132788
"Leipzig","6Hz","sine","F3",-41.9542731897285,51.8092126664904,4.83525319215508
"Leipzig","6Hz","sine","F5",-62.8929681582845,54.6720231218949,4.73893235174839
"Leipzig","6Hz","sine","F7",-82.6993351989959,60.0845840598412,4.76643830820384
"Leipzig","6Hz","sine","FT7",-97.2188992087232,31.5883351989959,4.75360256127064
"Leipzig","6Hz","sine","FC5",-74.6864341197762,28.669435963624,4.77688337251989
"Leipzig","6Hz","sine","FC3",-49.0530364688705,26.081962142133,4.91684880921513
"Leipzig","6Hz","sine","FC1",-25.1418887118689,25.1418887118689,4.96861178984357
"Leipzig","6Hz","sine","C1",-25.556,1.56485367995049e-15,5.20423640095047
"Leipzig","6Hz","sine","C3",-51.112,3.12970735990098e-15,4.98373166578362
"Leipzig","6Hz","sine","C5",-76.666,4.69443857517155e-15,4.76306650304112
"Leipzig","6Hz","sine","T7",-102.222,6.25929225512204e-15,11.8372768928029
"Leipzig","6Hz","sine","TP7",-97.2188992087232,-31.5883351989959,4.71192418833922
"Leipzig","6Hz","sine","CP5",-74.6864341197762,-28.669435963624,4.6445270068937
"Leipzig","6Hz","sine","CP3",-49.0530364688705,-26.081962142133,4.94828162668394
"Leipzig","6Hz","sine","CP1",-25.1418887118689,-25.1418887118689,4.99186608308346
"Leipzig","6Hz","sine","P1",-20.8116439038144,-51.5106262243124,6.59544398619495
"Leipzig","6Hz","sine","P3",-41.9542731897285,-51.8092126664904,6.48721569457388
"Leipzig","6Hz","sine","P5",-62.8929681582845,-54.6720231218949,5.49427353356218
"Leipzig","6Hz","sine","P7",-82.6993351989959,-60.0845840598412,5.47829386597476
"Leipzig","6Hz","sine","P9",-103.374573507242,-75.1060239674276,5.55878747100739
"Leipzig","6Hz","sine","PO7",-60.0845840598412,-82.6993351989959,5.67180724754576
"Leipzig","6Hz","sine","PO3",-34.7485187168438,-74.5184388657274,6.15310866375243
"Leipzig","6Hz","sine","O1",-31.5883351989959,-97.2188992087232,8.97892928408693
"Leipzig","6Hz","sine","Iz",1.5648291870145e-14,-127.778,15.8138499294827
"Leipzig","6Hz","sine","Oz",1.25185845102441e-14,-102.222,12.7957870748399
"Leipzig","6Hz","sine","POz",9.3888771503431e-15,-76.666,6.36054897938375
"Leipzig","6Hz","sine","Pz",6.25941471980195e-15,-51.112,6.43169434772214
"Leipzig","6Hz","sine","CPz",3.12970735990098e-15,-25.556,4.98949135445266
"Leipzig","6Hz","sine","Fpz",0,102.222,5.08705838004622
"Leipzig","6Hz","sine","Fp2",31.5883351989959,97.2188992087232,5.02927289373594
"Leipzig","6Hz","sine","AF8",60.0845840598412,82.6993351989959,4.88250968517739
"Leipzig","6Hz","sine","AF4",34.7485187168438,74.5184388657274,5.0622027934975
"Leipzig","6Hz","sine","Afz",0,76.666,4.97096853880798
"Leipzig","6Hz","sine","Fz",0,51.112,5.19927160974675
"Leipzig","6Hz","sine","F2",20.8116439038144,51.5106262243125,5.08983152687419
"Leipzig","6Hz","sine","F4",41.9542731897285,51.8092126664904,4.92806909931879
"Leipzig","6Hz","sine","F6",62.8929681582845,54.6720231218949,4.74940235458736
"Leipzig","6Hz","sine","F8",82.6993351989959,60.0845840598412,4.8147702697895
"Leipzig","6Hz","sine","FT8",97.2188992087232,31.5883351989959,4.75014159821383
"Leipzig","6Hz","sine","FC6",74.6864341197762,28.669435963624,4.45194541615836
"Leipzig","6Hz","sine","FC4",49.0530364688705,26.081962142133,4.78169829847701
"Leipzig","6Hz","sine","FC2",25.1418887118689,25.1418887118689,4.96605084825886
"Leipzig","6Hz","sine","FCz",0,25.556,5.03662891448384
"Leipzig","6Hz","sine","Cz",0,0,5.21902519750349
"Leipzig","6Hz","sine","C2",25.556,1.56485367995049e-15,5.14360290317931
"Leipzig","6Hz","sine","C4",51.112,3.12970735990098e-15,4.82959709326975
"Leipzig","6Hz","sine","C6",76.666,4.69443857517155e-15,4.8065137828356
"Leipzig","6Hz","sine","T8",102.222,6.25929225512204e-15,12.3017515619498
"Leipzig","6Hz","sine","TP8",97.2188992087232,-31.5883351989959,5.08140056575042
"Leipzig","6Hz","sine","CP6",74.6864341197762,-28.669435963624,4.97695104467162
"Leipzig","6Hz","sine","CP4",49.0530364688705,-26.081962142133,5.08715794643936
"Leipzig","6Hz","sine","CP2",25.1418887118689,-25.1418887118689,5.14607698933267
"Leipzig","6Hz","sine","P2",20.8116439038144,-51.5106262243124,7.00435722437336
"Leipzig","6Hz","sine","P4",41.9542731897285,-51.8092126664904,7.16021836790465
"Leipzig","6Hz","sine","P6",62.8929681582845,-54.6720231218949,6.66511844754854
"Leipzig","6Hz","sine","P8",82.6993351989959,-60.0845840598412,6.04658697362867
"Leipzig","6Hz","sine","P10",103.374573507242,-75.1060239674276,5.8790650417394
"Leipzig","6Hz","sine","PO8",60.0845840598412,-82.6993351989959,6.91853468858536
"Leipzig","6Hz","sine","PO4",34.7485187168438,-74.5184388657274,6.95935429275419
"Leipzig","6Hz","sine","O2",31.5883351989959,-97.2188992087232,9.19524393722063
"Leipzig","8.57Hz","square","Fp1",-31.5883351989959,97.2188992087232,6.32262584878781
"Leipzig","8.57Hz","square","AF7",-60.0845840598412,82.6993351989959,6.04566768072816
"Leipzig","8.57Hz","square","AF3",-34.7485187168438,74.5184388657274,6.05850577429432
"Leipzig","8.57Hz","square","F1",-20.8116439038144,51.5106262243125,6.48126556374797
"Leipzig","8.57Hz","square","F3",-41.9542731897285,51.8092126664904,6.08004492859383
"Leipzig","8.57Hz","square","F5",-62.8929681582845,54.6720231218949,6.17360870736474
"Leipzig","8.57Hz","square","F7",-82.6993351989959,60.0845840598412,6.25586840378997
"Leipzig","8.57Hz","square","FT7",-97.2188992087232,31.5883351989959,6.17337642385337
"Leipzig","8.57Hz","square","FC5",-74.6864341197762,28.669435963624,5.96714541054572
"Leipzig","8.57Hz","square","FC3",-49.0530364688705,26.081962142133,6.35933567828643
"Leipzig","8.57Hz","square","FC1",-25.1418887118689,25.1418887118689,6.2921234881143
"Leipzig","8.57Hz","square","C1",-25.556,1.56485367995049e-15,6.38240998597183
"Leipzig","8.57Hz","square","C3",-51.112,3.12970735990098e-15,6.06113363119962
"Leipzig","8.57Hz","square","C5",-76.666,4.69443857517155e-15,6.20784092374721
"Leipzig","8.57Hz","square","T7",-102.222,6.25929225512204e-15,14.1661779596782
"Leipzig","8.57Hz","square","TP7",-97.2188992087232,-31.5883351989959,6.81154874570755
"Leipzig","8.57Hz","square","CP5",-74.6864341197762,-28.669435963624,6.3643977023533
"Leipzig","8.57Hz","square","CP3",-49.0530364688705,-26.081962142133,6.63176541524137
"Leipzig","8.57Hz","square","CP1",-25.1418887118689,-25.1418887118689,7.05762130897292
"Leipzig","8.57Hz","square","P1",-20.8116439038144,-51.5106262243124,8.91848722998285
"Leipzig","8.57Hz","square","P3",-41.9542731897285,-51.8092126664904,8.64949984106758
"Leipzig","8.57Hz","square","P5",-62.8929681582845,-54.6720231218949,9.01357029028971
"Leipzig","8.57Hz","square","P7",-82.6993351989959,-60.0845840598412,9.27357134202174
"Leipzig","8.57Hz","square","P9",-103.374573507242,-75.1060239674276,9.1007224894909
"Leipzig","8.57Hz","square","PO7",-60.0845840598412,-82.6993351989959,9.58782557783427
"Leipzig","8.57Hz","square","PO3",-34.7485187168438,-74.5184388657274,8.44839400039041
"Leipzig","8.57Hz","square","O1",-31.5883351989959,-97.2188992087232,11.1973481602476
"Leipzig","8.57Hz","square","Iz",1.5648291870145e-14,-127.778,20.8408220017696
"Leipzig","8.57Hz","square","Oz",1.25185845102441e-14,-102.222,16.7702040030076
"Leipzig","8.57Hz","square","POz",9.3888771503431e-15,-76.666,8.96019929333739
"Leipzig","8.57Hz","square","Pz",6.25941471980195e-15,-51.112,9.56856544331839
"Leipzig","8.57Hz","square","CPz",3.12970735990098e-15,-25.556,7.47718474950012
"Leipzig","8.57Hz","square","Fpz",0,102.222,6.166285079607
"Leipzig","8.57Hz","square","Fp2",31.5883351989959,97.2188992087232,6.12872195624157
"Leipzig","8.57Hz","square","AF8",60.0845840598412,82.6993351989959,6.11853266627104
"Leipzig","8.57Hz","square","AF4",34.7485187168438,74.5184388657274,6.07133458601895
"Leipzig","8.57Hz","square","Afz",0,76.666,6.03937438881637
"Leipzig","8.57Hz","square","Fz",0,51.112,6.18177359986712
"Leipzig","8.57Hz","square","F2",20.8116439038144,51.5106262243125,6.14801966796583
"Leipzig","8.57Hz","square","F4",41.9542731897285,51.8092126664904,6.11118326664576
"Leipzig","8.57Hz","square","F6",62.8929681582845,54.6720231218949,5.95306525091746
"Leipzig","8.57Hz","square","F8",82.6993351989959,60.0845840598412,6.26200976518204
"Leipzig","8.57Hz","square","FT8",97.2188992087232,31.5883351989959,6.33112862790184
"Leipzig","8.57Hz","square","FC6",74.6864341197762,28.669435963624,6.1965888033202
"Leipzig","8.57Hz","square","FC4",49.0530364688705,26.081962142133,6.21779236947296
"Leipzig","8.57Hz","square","FC2",25.1418887118689,25.1418887118689,6.46233855132553
"Leipzig","8.57Hz","square","FCz",0,25.556,6.42355135581774
"Leipzig","8.57Hz","square","Cz",0,0,6.31363648839611
"Leipzig","8.57Hz","square","C2",25.556,1.56485367995049e-15,6.49809202140485
"Leipzig","8.57Hz","square","C4",51.112,3.12970735990098e-15,6.06939534156353
"Leipzig","8.57Hz","square","C6",76.666,4.69443857517155e-15,6.49901160987841
"Leipzig","8.57Hz","square","T8",102.222,6.25929225512204e-15,16.0667520502065
"Leipzig","8.57Hz","square","TP8",97.2188992087232,-31.5883351989959,7.0613547238737
"Leipzig","8.57Hz","square","CP6",74.6864341197762,-28.669435963624,7.37810710231316
"Leipzig","8.57Hz","square","CP4",49.0530364688705,-26.081962142133,7.04602532458514
"Leipzig","8.57Hz","square","CP2",25.1418887118689,-25.1418887118689,7.20657410752018
"Leipzig","8.57Hz","square","P2",20.8116439038144,-51.5106262243124,9.6019633146096
"Leipzig","8.57Hz","square","P4",41.9542731897285,-51.8092126664904,9.44771291023986
"Leipzig","8.57Hz","square","P6",62.8929681582845,-54.6720231218949,10.9788085538978
"Leipzig","8.57Hz","square","P8",82.6993351989959,-60.0845840598412,11.2213940808692
"Leipzig","8.57Hz","square","P10",103.374573507242,-75.1060239674276,10.5563906658009
"Leipzig","8.57Hz","square","PO8",60.0845840598412,-82.6993351989959,11.4865967786966
"Leipzig","8.57Hz","square","PO4",34.7485187168438,-74.5184388657274,8.88117369087216
"Leipzig","8.57Hz","square","O2",31.5883351989959,-97.2188992087232,12.7001382970605
"Leipzig","8.57Hz","sine","Fp1",-31.5883351989959,97.2188992087232,6.03082208611294
"Leipzig","8.57Hz","sine","AF7",-60.0845840598412,82.6993351989959,5.70281846422079
"Leipzig","8.57Hz","sine","AF3",-34.7485187168438,74.5184388657274,6.09383032749797
"Leipzig","8.57Hz","sine","F1",-20.8116439038144,51.5106262243125,6.35799326407694
"Leipzig","8.57Hz","sine","F3",-41.9542731897285,51.8092126664904,6.33677227601815
"Leipzig","8.57Hz","sine","F5",-62.8929681582845,54.6720231218949,5.90290180874881
"Leipzig","8.57Hz","sine","F7",-82.6993351989959,60.0845840598412,5.95068156682943
"Leipzig","8.57Hz","sine","FT7",-97.2188992087232,31.5883351989959,5.97400248923037
"Leipzig","8.57Hz","sine","FC5",-74.6864341197762,28.669435963624,5.77475054342252
"Leipzig","8.57Hz","sine","FC3",-49.0530364688705,26.081962142133,6.43020590964071
"Leipzig","8.57Hz","sine","FC1",-25.1418887118689,25.1418887118689,6.59951565473657
"Leipzig","8.57Hz","sine","C1",-25.556,1.56485367995049e-15,6.27315378287838
"Leipzig","8.57Hz","sine","C3",-51.112,3.12970735990098e-15,5.95077480987718
"Leipzig","8.57Hz","sine","C5",-76.666,4.69443857517155e-15,5.89102621525756
"Leipzig","8.57Hz","sine","T7",-102.222,6.25929225512204e-15,11.3154370088122
"Leipzig","8.57Hz","sine","TP7",-97.2188992087232,-31.5883351989959,6.52862104102693
"Leipzig","8.57Hz","sine","CP5",-74.6864341197762,-28.669435963624,6.2127098754964
"Leipzig","8.57Hz","sine","CP3",-49.0530364688705,-26.081962142133,6.2735249971659
"Leipzig","8.57Hz","sine","CP1",-25.1418887118689,-25.1418887118689,6.73796782263785
"Leipzig","8.57Hz","sine","P1",-20.8116439038144,-51.5106262243124,7.8014518175497
"Leipzig","8.57Hz","sine","P3",-41.9542731897285,-51.8092126664904,7.22569537274742
"Leipzig","8.57Hz","sine","P5",-62.8929681582845,-54.6720231218949,7.18988575701303
"Leipzig","8.57Hz","sine","P7",-82.6993351989959,-60.0845840598412,7.39997907943469
"Leipzig","8.57Hz","sine","P9",-103.374573507242,-75.1060239674276,7.41850015947475
"Leipzig","8.57Hz","sine","PO7",-60.0845840598412,-82.6993351989959,8.08035406393789
"Leipzig","8.57Hz","sine","PO3",-34.7485187168438,-74.5184388657274,7.1272725890909
"Leipzig","8.57Hz","sine","O1",-31.5883351989959,-97.2188992087232,9.21858575394682
"Leipzig","8.57Hz","sine","Iz",1.5648291870145e-14,-127.778,13.5173602105231
"Leipzig","8.57Hz","sine","Oz",1.25185845102441e-14,-102.222,11.3048076642274
"Leipzig","8.57Hz","sine","POz",9.3888771503431e-15,-76.666,7.32832442836413
"Leipzig","8.57Hz","sine","Pz",6.25941471980195e-15,-51.112,8.12638209512667
"Leipzig","8.57Hz","sine","CPz",3.12970735990098e-15,-25.556,6.84312508813932
"Leipzig","8.57Hz","sine","Fpz",0,102.222,6.05030900185764
"Leipzig","8.57Hz","sine","Fp2",31.5883351989959,97.2188992087232,6.2614847971379
"Leipzig","8.57Hz","sine","AF8",60.0845840598412,82.6993351989959,6.10907772475054
"Leipzig","8.57Hz","sine","AF4",34.7485187168438,74.5184388657274,6.15392378982354
"Leipzig","8.57Hz","sine","Afz",0,76.666,6.26687146984009
"Leipzig","8.57Hz","sine","Fz",0,51.112,6.36825019010453
"Leipzig","8.57Hz","sine","F2",20.8116439038144,51.5106262243125,6.2064361631624
"Leipzig","8.57Hz","sine","F4",41.9542731897285,51.8092126664904,6.32101754575608
"Leipzig","8.57Hz","sine","F6",62.8929681582845,54.6720231218949,6.17336097065894
"Leipzig","8.57Hz","sine","F8",82.6993351989959,60.0845840598412,6.39952548961075
"Leipzig","8.57Hz","sine","FT8",97.2188992087232,31.5883351989959,6.00949770377225
"Leipzig","8.57Hz","sine","FC6",74.6864341197762,28.669435963624,6.05594561312286
"Leipzig","8.57Hz","sine","FC4",49.0530364688705,26.081962142133,6.07671508676689
"Leipzig","8.57Hz","sine","FC2",25.1418887118689,25.1418887118689,6.30293438973521
"Leipzig","8.57Hz","sine","FCz",0,25.556,6.58640314952563
"Leipzig","8.57Hz","sine","Cz",0,0,6.46063041514344
"Leipzig","8.57Hz","sine","C2",25.556,1.56485367995049e-15,6.23176685263331
"Leipzig","8.57Hz","sine","C4",51.112,3.12970735990098e-15,6.19452366430217
"Leipzig","8.57Hz","sine","C6",76.666,4.69443857517155e-15,6.21845836347702
"Leipzig","8.57Hz","sine","T8",102.222,6.25929225512204e-15,12.6105866275017
"Leipzig","8.57Hz","sine","TP8",97.2188992087232,-31.5883351989959,6.38328421948297
"Leipzig","8.57Hz","sine","CP6",74.6864341197762,-28.669435963624,6.43031893010146
"Leipzig","8.57Hz","sine","CP4",49.0530364688705,-26.081962142133,6.32459568268467
"Leipzig","8.57Hz","sine","CP2",25.1418887118689,-25.1418887118689,6.95812348952604
"Leipzig","8.57Hz","sine","P2",20.8116439038144,-51.5106262243124,8.38915800179056
